Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %,% of dribblers tackled,A-xA,Assists,Att 3rd Pressures,Att 3rd tackles,Att 3rd touches,Attempted Dribbles,Blocked pass,Blocked shots,Blocks,CK in,CK out,CK str,Carries,Clearances,Corner Kicks,Crosses into Penalty Area,Dead Ball passes,Def 3rd Pressures,Def 3rd tackles,Def 3rd touches,Def Pen touches,Errors,Free Kick passes,G-xG,GCA OG,GCA dribbled,GCA fouls,GCA pass dead,GCA pass live,GCA shots,Goal-Creating Actions,Goal-Creating Actions p90,Goals,Goals per shot,Goals per shot on target,Ground passes,Head passes,High passes,Key Passes,Left passes,Live Ball passes,Live ball touches,Long Pass Completion %,Long Passes Attempted,Long Passes Completed,Low passes,Medium Pass Completion %,Medium Passes Attempted,Medium Passes Completed,Megs,Mid 3rd Pressures,Mid 3rd tackles,Mid 3rd touches,Miscon,No Tackels won,No of times dribbled past,No. Tackels,Non-penalty xG,Other passes,Pass Completion %,Pass Targets,Pass out of bounds,Passes Attempted,Passes Completed,Passes Dispossed,Passes Received,Passes Received %,Passes blocked,Passes completed,Passes intercepted,Passes into Final Third,Passes into Penalty Area,Passes offside,Passes under pressure,Penalty Kicks attempted,Penalty Kicks scored,Players dribbled past,Pressures,PrgDist,ProgDist carries,Progressive Passes,Right passes,SCA from dribbles,SCA from fouls,SCA pass dead,SCA pass live,SCA shots,ShSv,Short Pass Completion %,Short Passes Attempted,Short Passes Completed,Shot-Creating Actions,Shot-Creating Actions p90,Shots,Shots Total p90,Shots from Free Kicks,Shots on Target,Shots on Target %,Shots on Target p90,Succ Pressures,Succ Pressures %,Successful Dribble %,Successful Dribbles,Switches,Tackles v Dribble attempts,Tackles v Dribbles,Through Balls,Throw ins,Tkl+Int,TotDist,Total Distance carries,Touches,Touches in Box,np:G-xG,npxG/Sh,xA,xG
Milan Škriniar,sk SVK,DF,Inter,it Serie A,23,1995,35.0,4.0,0.0,0.0,41.0,31.0,1.0,1.0,19.0,44.0,0.0,1.0,1.0,400.0,56.0,38.0,59.6,54.1,0.7,1.0,21.0,3.0,87.0,15.0,23.0,32.0,55.0,0.0,0.0,0.0,1965.0,149.0,1.0,1.0,71.0,153.0,46.0,1286.0,300.0,1.0,65.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,2029.0,98.0,211.0,6.0,358.0,2329.0,2661.0,86.5,622.0,538.0,160.0,95.6,1757.0,1679.0,0.0,59.0,17.0,1489.0,17.0,44.0,28.0,66.0,1.0,11.0,92.8,1966.0,27.0,2400.0,2227.0,8.0,1948.0,99.1,9.0,2227.0,18.0,129.0,5.0,4.0,277.0,0.0,0.0,11.0,233.0,15225.0,5441.0,134.0,1899.0,0.0,0.0,0.0,16.0,1.0,0.0,47.6,21.0,10.0,17.0,0.49,13.0,0.37,0.0,3.0,23.1,0.09,85.0,36.5,73.3,11.0,63.0,61.0,33.0,1.0,5.0,85.0,43957.0,10594.0,2720.0,31.0,-1.0,0.07,0.3,1.0
Steven Skrzybski,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1992,7.4,1.0,0.0,0.0,10.0,9.0,6.0,3.0,4.0,7.0,0.0,0.0,0.0,35.0,3.0,14.0,17.6,0.0,-0.4,1.0,104.0,3.0,123.0,10.0,11.0,0.0,11.0,0.0,0.0,0.0,163.0,2.0,0.0,0.0,14.0,33.0,1.0,20.0,2.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14,3.0,0.19,0.43,100.0,8.0,16.0,9.0,28.0,128.0,222.0,68.2,22.0,15.0,26.0,74.3,109.0,81.0,2.0,107.0,4.0,111.0,25.0,7.0,14.0,8.0,2.3,1.0,69.7,299.0,2.0,142.0,99.0,11.0,151.0,50.5,8.0,99.0,8.0,7.0,1.0,0.0,30.0,0.0,0.0,6.0,244.0,399.0,574.0,9.0,99.0,1.0,1.0,0.0,13.0,1.0,0.0,27.3,11.0,3.0,16.0,2.17,16.0,2.17,0.0,7.0,43.8,0.95,59.0,24.2,50.0,5.0,3.0,14.0,0.0,0.0,3.0,12.0,1564.0,936.0,236.0,32.0,0.7,0.14,1.4,2.3
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,28,1990,6.7,0.0,0.0,0.0,17.0,7.0,4.0,3.0,1.0,5.0,1.0,0.0,0.0,40.0,29.0,20.0,59.2,6.7,0.2,1.0,43.0,2.0,132.0,14.0,5.0,3.0,8.0,0.0,0.0,0.0,151.0,12.0,0.0,0.0,10.0,16.0,4.0,38.0,12.0,1.0,0.0,-2.3,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.45,1.0,0.03,0.08,78.0,24.0,34.0,6.0,84.0,158.0,264.0,61.5,26.0,16.0,56.0,71.3,129.0,92.0,0.0,130.0,3.0,119.0,19.0,5.0,14.0,9.0,3.3,10.0,69.0,327.0,3.0,168.0,116.0,11.0,190.0,58.1,8.0,116.0,0.0,7.0,2.0,1.0,41.0,0.0,0.0,11.0,189.0,337.0,341.0,9.0,30.0,2.0,2.0,0.0,10.0,3.0,0.0,61.5,13.0,8.0,17.0,2.54,32.0,4.78,0.0,12.0,37.5,1.79,32.0,16.9,71.4,10.0,2.0,15.0,1.0,0.0,1.0,10.0,1753.0,686.0,273.0,50.0,-2.3,0.1,0.8,3.3
Callum Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,3.0,6.0,33.3,33.3,0.0,0.0,7.0,0.0,15.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,27.0,1.0,10.0,2.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,10.0,0.0,1.0,32.0,55.0,54.5,11.0,6.0,2.0,77.8,18.0,14.0,0.0,40.0,3.0,35.0,4.0,2.0,4.0,4.0,0.2,0.0,65.6,45.0,2.0,32.0,21.0,1.0,29.0,64.4,1.0,21.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,1.0,74.0,92.0,72.0,3.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,33.3,3.0,1.0,3.0,2.41,2.0,1.61,0.0,0.0,0.0,0.0,17.0,23.0,50.0,1.0,1.0,6.0,2.0,0.0,0.0,4.0,363.0,153.0,55.0,4.0,-0.2,0.09,0.0,0.2
Naïm Sliti,tn TUN,"MF,FW",Dijon,fr Ligue 1,26,1992,25.4,2.0,0.0,0.0,32.0,70.0,9.0,40.0,14.0,28.0,1.0,0.0,0.0,178.0,4.0,27.0,12.9,16.7,-2.3,4.0,172.0,4.0,747.0,124.0,30.0,0.0,30.0,5.0,11.0,6.0,1036.0,8.0,95.0,5.0,192.0,94.0,17.0,135.0,8.0,0.0,77.0,-2.4,0.0,1.0,1.0,3.0,4.0,2.0,11.0,0.43,3.0,0.03,0.1,629.0,25.0,232.0,68.0,117.0,767.0,1161.0,49.2,311.0,153.0,98.0,82.3,603.0,496.0,1.0,267.0,17.0,621.0,65.0,28.0,45.0,38.0,4.6,5.0,69.7,1142.0,24.0,959.0,668.0,93.0,861.0,75.4,39.0,668.0,24.0,67.0,41.0,5.0,158.0,1.0,1.0,94.0,533.0,4509.0,5139.0,161.0,800.0,18.0,14.0,35.0,59.0,8.0,0.0,42.2,45.0,19.0,134.0,5.28,62.0,2.44,18.0,20.0,32.3,0.79,124.0,23.3,71.0,88.0,62.0,54.0,9.0,6.0,8.0,52.0,12559.0,8358.0,1336.0,68.0,-2.6,0.07,6.3,5.4
Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,1.0,0.0,0.0,22.0,8.0,2.0,2.0,22.0,15.0,0.0,1.0,1.0,230.0,90.0,32.0,73.8,40.0,-0.4,0.0,4.0,1.0,42.0,2.0,24.0,29.0,53.0,0.0,0.0,0.0,645.0,141.0,0.0,0.0,29.0,110.0,20.0,642.0,161.0,1.0,23.0,-0.1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.08,1.0,0.08,0.25,654.0,91.0,161.0,3.0,58.0,895.0,1156.0,80.4,317.0,255.0,109.0,90.7,590.0,535.0,0.0,60.0,8.0,558.0,2.0,15.0,9.0,29.0,1.1,8.0,86.6,685.0,14.0,924.0,800.0,4.0,668.0,97.5,6.0,800.0,4.0,21.0,1.0,1.0,132.0,0.0,0.0,1.0,174.0,4212.0,1514.0,38.0,714.0,0.0,0.0,0.0,8.0,0.0,0.0,58.8,17.0,10.0,8.0,0.34,12.0,0.51,0.0,4.0,33.3,0.17,54.0,31.0,50.0,1.0,22.0,15.0,6.0,0.0,6.0,51.0,16968.0,3207.0,1185.0,27.0,-0.1,0.09,0.4,1.1
Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,27,1991,23.0,5.0,1.0,0.0,18.0,44.0,0.0,18.0,21.0,28.0,0.0,1.0,0.0,191.0,27.0,21.0,56.3,36.4,0.2,1.0,62.0,7.0,375.0,37.0,49.0,7.0,56.0,0.0,0.0,0.0,818.0,67.0,6.0,3.0,205.0,250.0,24.0,453.0,82.0,1.0,25.0,0.6,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.13,1.0,0.13,1.0,684.0,53.0,206.0,10.0,125.0,867.0,1152.0,63.6,198.0,126.0,182.0,86.1,843.0,726.0,0.0,131.0,18.0,647.0,18.0,28.0,21.0,49.0,0.4,3.0,80.2,839.0,19.0,1072.0,860.0,16.0,753.0,89.7,31.0,860.0,20.0,73.0,16.0,2.0,164.0,0.0,0.0,19.0,443.0,5450.0,3625.0,116.0,702.0,2.0,6.0,3.0,23.0,0.0,0.0,25.8,31.0,8.0,34.0,1.48,8.0,0.35,0.0,1.0,12.5,0.04,114.0,25.7,48.6,18.0,8.0,33.0,12.0,0.0,174.0,70.0,14416.0,6222.0,1351.0,32.0,0.6,0.05,0.8,0.4
Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,2.0,1.0,0.0,11.0,6.0,0.0,16.0,21.0,15.0,0.0,0.0,0.0,106.0,11.0,15.0,42.3,27.6,-0.5,0.0,21.0,2.0,168.0,7.0,12.0,6.0,18.0,0.0,0.0,0.0,402.0,33.0,0.0,4.0,122.0,136.0,13.0,235.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08,0.0,0.0,0.0,332.0,16.0,168.0,9.0,55.0,496.0,600.0,61.4,184.0,113.0,118.0,84.2,419.0,353.0,0.0,75.0,10.0,348.0,2.0,15.0,21.0,25.0,0.0,4.0,76.1,425.0,9.0,618.0,470.0,2.0,386.0,90.8,20.0,470.0,12.0,32.0,7.0,2.0,105.0,0.0,0.0,4.0,232.0,3011.0,836.0,57.0,418.0,1.0,0.0,0.0,13.0,1.0,0.0,26.7,15.0,4.0,15.0,1.18,2.0,0.16,0.0,0.0,0.0,0.0,64.0,27.6,57.1,4.0,7.0,29.0,8.0,0.0,116.0,46.0,8737.0,1786.0,718.0,8.0,0.0,0.02,0.5,0.0
Emile Smith-Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,15.0,16.0,0.0,0.0,0.0,3.0,80.0,15.0,12.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3,18.0,0.0,16.0,13.0,0.0,13.0,72.2,1.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,40.0,29.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,72.0,16.0,1.0,0.0,0.0,0.0,0.0
Robert Snodgrass,sco SCO,"MF,FW",West Ham,eng Premier League,30,1987,24.7,10.0,0.0,0.0,36.0,49.0,3.0,56.0,13.0,27.0,0.0,1.0,0.0,185.0,14.0,28.0,33.3,28.6,0.1,5.0,137.0,3.0,710.0,59.0,22.0,4.0,26.0,18.0,10.0,1.0,1023.0,19.0,116.0,6.0,161.0,171.0,17.0,177.0,28.0,0.0,36.0,-0.3,0.0,0.0,0.0,3.0,6.0,0.0,9.0,0.36,2.0,0.06,0.25,769.0,37.0,280.0,61.0,974.0,995.0,1290.0,56.0,298.0,167.0,107.0,84.3,771.0,650.0,1.0,305.0,25.0,650.0,46.0,27.0,35.0,45.0,2.3,4.0,75.7,1212.0,15.0,1156.0,875.0,49.0,973.0,80.3,33.0,875.0,24.0,81.0,31.0,5.0,195.0,0.0,0.0,37.0,613.0,4474.0,2845.0,138.0,121.0,0.0,3.0,40.0,43.0,5.0,0.0,66.7,87.0,58.0,91.0,3.69,31.0,1.26,4.0,8.0,25.8,0.32,135.0,22.0,57.6,34.0,54.0,49.0,14.0,4.0,7.0,58.0,14746.0,5945.0,1447.0,75.0,-0.3,0.07,4.9,2.3
Cédric Soares,pt POR,DF,Southampton,eng Premier League,26,1991,16.6,4.0,0.0,0.0,9.0,7.0,1.0,44.0,17.0,17.0,0.0,0.0,0.0,175.0,16.0,16.0,50.0,37.5,0.8,2.0,27.0,3.0,313.0,14.0,29.0,7.0,36.0,0.0,0.0,0.0,583.0,41.0,2.0,10.0,136.0,174.0,17.0,293.0,74.0,1.0,15.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.18,1.0,0.1,0.33,429.0,50.0,257.0,13.0,96.0,686.0,841.0,43.8,226.0,99.0,136.0,83.6,566.0,473.0,0.0,96.0,8.0,404.0,12.0,17.0,15.0,28.0,0.3,2.0,70.2,588.0,30.0,822.0,577.0,9.0,529.0,90.0,41.0,577.0,10.0,50.0,20.0,3.0,148.0,0.0,0.0,9.0,297.0,4230.0,1273.0,91.0,545.0,0.0,0.0,2.0,23.0,1.0,0.0,16.7,30.0,5.0,26.0,1.57,10.0,0.6,1.0,3.0,30.0,0.18,54.0,18.2,64.3,9.0,25.0,24.0,9.0,0.0,119.0,45.0,10022.0,2809.0,974.0,14.0,0.7,0.03,1.2,0.3
Cédric Soares,pt POR,DF,Inter,it Serie A,26,1991,2.9,0.0,0.0,0.0,2.0,4.0,0.0,14.0,1.0,4.0,0.0,0.0,0.0,21.0,3.0,1.0,75.0,62.5,0.7,1.0,14.0,2.0,82.0,1.0,6.0,1.0,7.0,5.0,3.0,0.0,140.0,3.0,10.0,1.0,47.0,21.0,2.0,48.0,6.0,0.0,11.0,-0.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.69,0.0,0.0,0.0,111.0,5.0,66.0,4.0,22.0,159.0,186.0,57.8,64.0,37.0,29.0,88.7,133.0,118.0,0.0,17.0,4.0,116.0,2.0,4.0,3.0,8.0,0.2,0.0,76.2,154.0,3.0,206.0,157.0,2.0,144.0,93.5,8.0,157.0,2.0,14.0,4.0,0.0,65.0,0.0,0.0,1.0,52.0,1062.0,281.0,19.0,150.0,0.0,1.0,2.0,4.0,2.0,0.0,22.2,9.0,2.0,9.0,3.13,4.0,1.39,0.0,0.0,0.0,0.0,9.0,17.3,100.0,1.0,9.0,8.0,5.0,0.0,26.0,9.0,3207.0,706.0,233.0,4.0,-0.2,0.04,0.3,0.2
Ramadan Sobhi,eg EGY,FW,Huddersfield,eng Premier League,21,1997,0.9,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,1.0,66.7,0.0,-0.3,0.0,3.0,1.0,39.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,8.0,4.0,4.0,41.0,56.0,25.0,4.0,1.0,3.0,89.2,37.0,33.0,0.0,6.0,1.0,19.0,3.0,2.0,0.0,2.0,0.0,0.0,84.1,63.0,0.0,44.0,37.0,7.0,42.0,66.7,0.0,37.0,2.0,0.0,3.0,0.0,11.0,0.0,0.0,3.0,12.0,165.0,186.0,7.0,34.0,2.0,0.0,0.0,6.0,0.0,0.0,100.0,3.0,3.0,8.0,9.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.7,60.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,456.0,299.0,59.0,4.0,0.0,0.0,0.3,0.0
Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,1994,10.5,3.0,0.0,0.0,26.0,13.0,0.0,1.0,17.0,15.0,0.0,0.0,0.0,113.0,10.0,16.0,38.5,38.5,-0.1,0.0,12.0,0.0,46.0,7.0,15.0,2.0,17.0,0.0,0.0,0.0,272.0,22.0,0.0,0.0,6.0,72.0,9.0,177.0,34.0,0.0,6.0,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,250.0,26.0,50.0,2.0,55.0,334.0,430.0,69.7,76.0,53.0,40.0,82.7,255.0,211.0,0.0,110.0,12.0,236.0,3.0,15.0,8.0,21.0,0.6,1.0,78.5,240.0,8.0,340.0,267.0,8.0,228.0,95.0,8.0,267.0,4.0,15.0,2.0,1.0,45.0,0.0,0.0,6.0,194.0,1597.0,711.0,29.0,252.0,0.0,1.0,0.0,5.0,0.0,0.0,33.3,9.0,3.0,6.0,0.57,6.0,0.57,0.0,2.0,33.3,0.19,62.0,32.0,85.7,6.0,5.0,13.0,5.0,0.0,0.0,38.0,5044.0,1460.0,435.0,10.0,-0.6,0.1,0.1,0.6
Rubén Sobrino,es ESP,"FW,MF",Valencia,es La Liga,26,1992,2.1,1.0,0.0,0.0,6.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,12.0,6.0,8.0,42.9,33.3,-0.1,0.0,66.0,3.0,169.0,30.0,16.0,0.0,16.0,0.0,0.0,0.0,262.0,10.0,0.0,0.0,4.0,58.0,8.0,43.0,11.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15,0.43,163.0,31.0,46.0,1.0,36.0,249.0,377.0,50.0,4.0,2.0,44.0,78.0,41.0,32.0,1.0,167.0,5.0,199.0,20.0,9.0,10.0,16.0,2.3,7.0,72.9,450.0,2.0,253.0,35.0,21.0,266.0,59.1,14.0,178.0,8.0,2.0,0.0,0.0,65.0,0.0,0.0,22.0,291.0,75.0,1052.0,2.0,165.0,0.0,0.0,0.0,3.0,0.0,0.0,33.3,3.0,1.0,3.0,1.4,20.0,1.87,0.0,7.0,35.0,0.65,65.0,22.3,70.0,21.0,1.0,15.0,5.0,0.0,0.0,19.0,494.0,1807.0,381.0,43.0,0.7,0.12,0.1,2.3
Rubén Sobrino,es ESP,"FW,MF",Alavés,es La Liga,26,1992,10.7,2.0,0.0,0.0,28.0,13.0,4.0,11.0,3.0,9.0,0.0,0.0,0.0,55.0,19.0,28.0,40.4,50.0,-0.1,1.0,10.0,0.0,31.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,50.0,2.0,0.0,2.0,2.0,9.0,1.0,13.0,3.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.19,0.0,0.0,0.0,30.0,3.0,4.0,9.0,6.0,46.0,74.0,60.6,33.0,20.0,14.0,73.3,202.0,148.0,0.0,35.0,4.0,37.0,3.0,2.0,1.0,5.0,0.2,0.0,70.4,96.0,2.0,48.0,178.0,5.0,49.0,51.0,3.0,35.0,1.0,12.0,4.0,0.0,12.0,0.0,0.0,2.0,54.0,542.0,175.0,15.0,34.0,2.0,2.0,0.0,13.0,2.0,0.0,55.6,18.0,10.0,19.0,1.77,3.0,1.4,0.0,0.0,0.0,0.0,13.0,24.1,50.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,2573.0,295.0,76.0,7.0,-0.2,0.08,1.1,0.2
Danilo Soddimo,it ITA,MF,Frosinone,it Serie A,30,1987,2.8,2.0,0.0,0.0,10.0,4.0,0.0,12.0,8.0,9.0,0.0,0.0,0.0,23.0,5.0,2.0,71.4,33.3,0.6,1.0,18.0,2.0,63.0,10.0,5.0,1.0,6.0,0.0,0.0,0.0,118.0,1.0,3.0,3.0,11.0,17.0,4.0,36.0,4.0,0.0,4.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.36,0.0,0.0,0.0,83.0,4.0,27.0,7.0,19.0,115.0,161.0,60.6,33.0,20.0,16.0,77.9,86.0,67.0,1.0,36.0,5.0,84.0,7.0,9.0,8.0,11.0,0.2,0.0,71.4,136.0,4.0,126.0,90.0,2.0,109.0,80.1,4.0,90.0,1.0,6.0,6.0,1.0,16.0,0.0,0.0,4.0,71.0,556.0,327.0,17.0,94.0,0.0,0.0,2.0,7.0,2.0,0.0,42.9,7.0,3.0,11.0,3.93,5.0,1.79,1.0,1.0,20.0,0.36,15.0,21.1,40.0,4.0,4.0,12.0,4.0,0.0,4.0,19.0,1715.0,825.0,171.0,8.0,-0.2,0.04,0.4,0.2
Alex Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,75.0,-0.1,0.0,0.0,1.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,22.0,14.0,1.0,26.0,2.0,0.0,2.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,3.0,8.0,1.0,3.0,54.0,72.0,72.7,11.0,8.0,20.0,84.1,63.0,53.0,0.0,5.0,3.0,45.0,1.0,2.0,1.0,5.0,0.1,0.0,80.3,49.0,0.0,76.0,61.0,0.0,45.0,91.8,2.0,61.0,2.0,5.0,1.0,0.0,14.0,0.0,0.0,3.0,19.0,404.0,226.0,11.0,50.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,2.0,2.0,0.0,1.0,50.0,1.0,8.0,42.1,37.5,3.0,0.0,4.0,3.0,0.0,20.0,7.0,953.0,358.0,93.0,1.0,-0.1,0.06,0.1,0.1
Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,20,1997,3.9,0.0,0.0,0.0,2.0,9.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,28.0,7.0,22.0,24.1,0.0,0.4,1.0,33.0,1.0,81.0,14.0,6.0,1.0,7.0,0.0,0.0,0.0,127.0,5.0,0.0,0.0,1.0,23.0,2.0,24.0,12.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.26,0.0,0.0,0.0,77.0,5.0,9.0,8.0,20.0,100.0,174.0,22.2,9.0,2.0,15.0,83.5,79.0,66.0,0.0,63.0,5.0,83.0,12.0,6.0,4.0,8.0,0.9,2.0,72.3,211.0,4.0,101.0,73.0,16.0,119.0,56.4,6.0,73.0,3.0,3.0,2.0,0.0,25.0,0.0,0.0,9.0,119.0,185.0,390.0,6.0,69.0,3.0,1.0,0.0,12.0,0.0,0.0,38.5,13.0,5.0,16.0,4.15,9.0,2.33,0.0,3.0,33.3,0.78,29.0,24.4,64.3,9.0,0.0,4.0,0.0,0.0,0.0,9.0,894.0,849.0,175.0,24.0,-0.9,0.1,0.6,0.9
Andrés Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,1.0,7.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,4.0,0.0,4.0,26.0,30.0,77.8,9.0,7.0,2.0,83.3,18.0,15.0,0.0,7.0,1.0,22.0,0.0,2.0,0.0,3.0,0.0,0.0,81.5,19.0,1.0,27.0,22.0,0.0,19.0,100.0,0.0,22.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,140.0,88.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,423.0,115.0,31.0,0.0,0.0,0.0,0.0,0.0
Carlos Soler,es ESP,MF,Valencia,es La Liga,21,1997,27.3,9.0,0.0,0.0,52.0,50.0,1.0,45.0,14.0,22.0,1.0,1.0,1.0,212.0,16.0,30.0,34.8,21.7,2.1,6.0,140.0,4.0,519.0,65.0,50.0,8.0,58.0,0.0,2.0,0.0,960.0,34.0,7.0,12.0,29.0,221.0,20.0,262.0,54.0,1.0,13.0,-1.1,0.0,0.0,2.0,1.0,5.0,1.0,9.0,0.33,2.0,0.05,0.14,710.0,49.0,148.0,33.0,118.0,954.0,1297.0,62.2,233.0,145.0,125.0,82.9,709.0,588.0,6.0,353.0,17.0,656.0,41.0,22.0,54.0,41.0,3.1,9.0,76.2,1147.0,17.0,983.0,749.0,35.0,915.0,79.8,38.0,749.0,28.0,69.0,34.0,7.0,137.0,0.0,0.0,35.0,714.0,4483.0,3224.0,125.0,789.0,6.0,6.0,3.0,42.0,3.0,0.0,39.0,41.0,16.0,60.0,2.2,41.0,1.5,0.0,14.0,34.1,0.51,169.0,23.7,47.7,31.0,25.0,69.0,15.0,5.0,9.0,55.0,13195.0,5771.0,1321.0,80.0,-1.1,0.08,3.9,3.1
