Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Attempted,Live Ball passes,Dead Ball passes,Free Kick passes,Through Balls,Passes under pressure,Switches,Crosses,Corner Kicks,CK in,CK out,CK str,Ground passes,Low passes,High passes,Left passes,Right passes,Head passes,Throw ins,Other passes,Passes completed,Passes offside,Pass out of bounds,Passes intercepted,Passes blocked
Samuel Moutoussamy,cd COD,"DF,FW",Nantes,fr Ligue 1,22,1996,5.8,318.0,287.0,31.0,2.0,1.0,67.0,4.0,4.0,1.0,1.0,0.0,0.0,230.0,45.0,43.0,258.0,25.0,6.0,28.0,0.0,260.0,3.0,2.0,11.0,8.0
Toni Moya,es ESP,MF,Atlético Madrid,es La Liga,21,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javi Moyano,es ESP,DF,Valladolid,es La Liga,33,1986,24.7,1057.0,818.0,239.0,22.0,1.0,170.0,23.0,33.0,2.0,0.0,0.0,1.0,466.0,268.0,323.0,111.0,629.0,73.0,215.0,3.0,777.0,8.0,22.0,10.0,35.0
Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,21,1997,19.8,1285.0,1109.0,176.0,26.0,1.0,210.0,30.0,34.0,0.0,0.0,0.0,0.0,770.0,298.0,217.0,88.0,968.0,48.0,150.0,1.0,999.0,1.0,18.0,35.0,62.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benoît Mukinayi,fr FRA,DF,Monaco,fr Ligue 1,18,2001,15.7,928.0,904.0,24.0,19.0,0.0,139.0,36.0,0.0,0.0,0.0,0.0,0.0,676.0,126.0,126.0,710.0,153.0,38.0,5.0,0.0,807.0,3.0,17.0,12.0,15.0
Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,20,1999,14.1,806.0,691.0,115.0,16.0,3.0,74.0,10.0,22.0,0.0,0.0,0.0,0.0,528.0,176.0,102.0,47.0,632.0,19.0,99.0,4.0,681.0,2.0,12.0,7.0,25.0
Florian Müller,de GER,GK,Mainz 05,de Bundesliga,21,1997,12.5,482.0,340.0,142.0,23.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,235.0,31.0,216.0,296.0,92.0,0.0,0.0,77.0,350.0,0.0,6.0,1.0,3.0
Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,29,1989,25.1,1359.0,1286.0,73.0,6.0,10.0,276.0,36.0,96.0,11.0,0.0,1.0,0.0,805.0,302.0,252.0,189.0,1035.0,61.0,35.0,10.0,1023.0,10.0,28.0,32.0,55.0
Marshall Munetsi,zw ZIM,MF,Reims,fr Ligue 1,23,1996,9.3,372.0,364.0,8.0,6.0,2.0,80.0,7.0,5.0,0.0,0.0,0.0,0.0,260.0,51.0,61.0,33.0,290.0,25.0,2.0,2.0,290.0,0.0,9.0,5.0,9.0
Iker Muniain,es ESP,"FW,MF",Athletic Club,es La Liga,26,1992,26.5,1093.0,1012.0,81.0,23.0,6.0,196.0,27.0,31.0,32.0,12.0,8.0,3.0,763.0,201.0,129.0,61.0,965.0,42.0,9.0,9.0,903.0,3.0,18.0,21.0,18.0
Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,21,1997,10.9,656.0,508.0,148.0,15.0,0.0,112.0,12.0,37.0,0.0,0.0,0.0,0.0,363.0,129.0,164.0,430.0,61.0,21.0,133.0,0.0,508.0,1.0,15.0,10.0,20.0
Javier Muñoz,es ESP,MF,Alavés,es La Liga,24,1995,0.6,18.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,1.0,16.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
Simone Muratore,it ITA,MF,Juventus,it Serie A,21,1998,1.8,136.0,133.0,3.0,2.0,2.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,110.0,13.0,13.0,25.0,108.0,2.0,1.0,0.0,124.0,2.0,0.0,3.0,1.0
Alessandro Murgia,it ITA,MF,SPAL,it Serie A,22,1996,19.4,849.0,739.0,110.0,49.0,2.0,119.0,16.0,24.0,59.0,28.0,14.0,8.0,569.0,119.0,161.0,120.0,675.0,28.0,1.0,11.0,708.0,2.0,11.0,4.0,13.0
Luis Muriel,co COL,FW,Atalanta,it Serie A,28,1991,14.0,524.0,481.0,43.0,10.0,3.0,136.0,16.0,33.0,12.0,7.0,4.0,1.0,342.0,91.0,91.0,65.0,412.0,14.0,3.0,6.0,377.0,0.0,17.0,7.0,30.0
Jeison Murillo,co COL,DF,Sampdoria,it Serie A,27,1992,7.4,281.0,239.0,42.0,24.0,0.0,54.0,23.0,4.0,0.0,0.0,0.0,0.0,137.0,45.0,99.0,58.0,179.0,17.0,18.0,0.0,232.0,2.0,5.0,3.0,1.0
Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,27,1992,17.0,700.0,647.0,53.0,50.0,0.0,84.0,26.0,0.0,0.0,0.0,0.0,0.0,491.0,83.0,126.0,148.0,496.0,27.0,3.0,1.0,618.0,1.0,13.0,3.0,10.0
Glenn Murray,eng ENG,FW,Brighton,eng Premier League,35,1983,8.9,177.0,170.0,7.0,1.0,1.0,52.0,3.0,11.0,0.0,0.0,0.0,0.0,85.0,51.0,41.0,17.0,118.0,15.0,2.0,7.0,116.0,0.0,5.0,1.0,11.0
Nicola Murru,it ITA,DF,Sampdoria,it Serie A,24,1994,25.1,1050.0,838.0,212.0,15.0,0.0,175.0,30.0,77.0,1.0,0.0,0.0,0.0,467.0,185.0,398.0,732.0,48.0,47.0,196.0,5.0,695.0,5.0,15.0,19.0,40.0
Mateo Musacchio,ar ARG,DF,Milan,it Serie A,28,1990,16.3,996.0,960.0,36.0,33.0,1.0,130.0,22.0,0.0,0.0,0.0,0.0,0.0,761.0,110.0,125.0,93.0,853.0,25.0,3.0,1.0,895.0,1.0,4.0,3.0,7.0
Torben Müsel,de GER,FW,M'Gladbach,de Bundesliga,20,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Musiala,eng ENG,MF,Bayern Munich,de Bundesliga,16,2003,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
Juan Musso,ar ARG,GK,Udinese,it Serie A,25,1994,38.0,1178.0,735.0,443.0,84.0,0.0,69.0,40.0,0.0,0.0,0.0,0.0,0.0,592.0,80.0,506.0,109.0,826.0,2.0,0.0,171.0,882.0,4.0,24.0,2.0,3.0
Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,27,1992,13.4,790.0,773.0,17.0,16.0,0.0,109.0,29.0,0.0,0.0,0.0,0.0,0.0,592.0,66.0,132.0,33.0,682.0,48.0,1.0,4.0,663.0,0.0,15.0,4.0,14.0
Yoshinori Mutō,jp JPN,"FW,MF",Newcastle Utd,eng Premier League,27,1992,2.4,31.0,29.0,2.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,6.0,2.0,10.0,19.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,1.0
Ngonda Muzinga,cd COD,DF,Dijon,fr Ligue 1,24,1994,6.0,333.0,252.0,81.0,7.0,0.0,46.0,5.0,5.0,0.0,0.0,0.0,0.0,181.0,75.0,77.0,225.0,15.0,13.0,74.0,1.0,256.0,0.0,7.0,11.0,9.0
Yvon Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,25,1994,2.0,79.0,65.0,14.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,18.0,13.0,56.0,0.0,0.0,9.0,68.0,1.0,0.0,0.0,0.0
Phillipp Mwene,at AUT,DF,Mainz 05,de Bundesliga,25,1994,3.5,155.0,100.0,55.0,6.0,0.0,20.0,1.0,6.0,3.0,2.0,0.0,1.0,43.0,47.0,65.0,33.0,65.0,9.0,46.0,0.0,93.0,1.0,4.0,4.0,8.0
Obite N'Dicka,fr FRA,DF,Eint Frankfurt,de Bundesliga,19,1999,19.1,1057.0,922.0,135.0,16.0,0.0,192.0,12.0,9.0,0.0,0.0,0.0,0.0,667.0,183.0,207.0,759.0,115.0,39.0,119.0,4.0,872.0,2.0,21.0,14.0,28.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,23,1996,18.3,900.0,864.0,36.0,31.0,1.0,164.0,23.0,2.0,1.0,0.0,0.0,0.0,712.0,95.0,93.0,56.0,783.0,36.0,2.0,2.0,807.0,0.0,13.0,16.0,11.0
Abdallah N'dour,sn SEN,DF,Strasbourg,fr Ligue 1,25,1993,4.1,209.0,178.0,31.0,3.0,0.0,44.0,5.0,19.0,0.0,0.0,0.0,0.0,99.0,31.0,79.0,148.0,24.0,6.0,28.0,0.0,154.0,0.0,3.0,7.0,8.0
Ferris N'Goma,fr FRA,"FW,MF",Brest,fr Ligue 1,26,1993,0.3,12.0,11.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0
Nathan N'Goumou,fr FRA,"FW,MF",Toulouse,fr Ligue 1,19,2000,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Georges-Kévin N'Koudou,fr FRA,FW,Tottenham,eng Premier League,24,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanley N'Soki,fr FRA,DF,Nice,fr Ligue 1,20,1999,14.1,1006.0,908.0,98.0,25.0,0.0,101.0,17.0,3.0,0.0,0.0,0.0,0.0,806.0,136.0,64.0,683.0,207.0,29.0,73.0,3.0,918.0,0.0,9.0,16.0,8.0
Nacho,es ESP,DF,Real Madrid,es La Liga,29,1990,4.9,293.0,257.0,36.0,3.0,0.0,23.0,5.0,13.0,0.0,0.0,0.0,0.0,205.0,46.0,42.0,58.0,185.0,11.0,33.0,2.0,253.0,0.0,4.0,2.0,9.0
Nacho,es ESP,DF,Valladolid,es La Liga,30,1989,21.0,1134.0,863.0,271.0,42.0,1.0,133.0,42.0,58.0,0.0,0.0,0.0,0.0,524.0,259.0,351.0,751.0,112.0,36.0,229.0,2.0,822.0,9.0,31.0,14.0,46.0
Radja Nainggolan,be BEL,"MF,FW",Cagliari,it Serie A,31,1988,23.0,1152.0,1087.0,65.0,30.0,9.0,220.0,72.0,49.0,15.0,4.0,6.0,4.0,631.0,230.0,291.0,125.0,976.0,30.0,10.0,4.0,888.0,10.0,22.0,17.0,38.0
Marvelous Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,25,1994,20.4,792.0,768.0,24.0,20.0,0.0,172.0,17.0,1.0,0.0,0.0,0.0,0.0,600.0,102.0,90.0,636.0,103.0,34.0,3.0,2.0,669.0,2.0,15.0,13.0,11.0
Naldo,br BRA,DF,Espanyol,es La Liga,30,1988,14.8,658.0,632.0,26.0,22.0,0.0,64.0,11.0,2.0,0.0,0.0,0.0,0.0,452.0,76.0,130.0,117.0,488.0,40.0,4.0,2.0,551.0,4.0,21.0,8.0,8.0
Nahitan Nández,uy URU,"MF,DF",Cagliari,it Serie A,23,1995,32.2,1350.0,1268.0,82.0,23.0,1.0,172.0,47.0,85.0,1.0,0.0,1.0,0.0,832.0,178.0,340.0,60.0,1149.0,51.0,57.0,13.0,1029.0,3.0,25.0,18.0,60.0
Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,26,1993,15.2,903.0,881.0,22.0,21.0,1.0,99.0,27.0,0.0,0.0,0.0,0.0,0.0,629.0,90.0,184.0,663.0,162.0,56.0,1.0,5.0,785.0,0.0,11.0,8.0,8.0
Marc Navarro,es ESP,DF,Leganés,es La Liga,24,1995,2.4,79.0,62.0,17.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,34.0,21.0,24.0,1.0,53.0,6.0,17.0,1.0,55.0,1.0,2.0,2.0,6.0
Ximo Navarro,es ESP,DF,Alavés,es La Liga,29,1990,21.1,848.0,670.0,178.0,26.0,0.0,140.0,22.0,15.0,0.0,0.0,0.0,0.0,418.0,150.0,280.0,65.0,531.0,75.0,152.0,2.0,643.0,3.0,24.0,8.0,17.0
Jesús Navas,es ESP,DF,Sevilla,es La Liga,33,1985,37.4,2652.0,2233.0,419.0,33.0,3.0,357.0,85.0,193.0,4.0,0.0,1.0,0.0,1435.0,630.0,587.0,175.0,1983.0,95.0,382.0,5.0,2077.0,11.0,45.0,46.0,109.0
Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,32,1986,21.0,544.0,385.0,159.0,21.0,0.0,57.0,9.0,0.0,0.0,0.0,0.0,0.0,397.0,37.0,110.0,63.0,392.0,1.0,0.0,76.0,468.0,1.0,9.0,3.0,0.0
Raúl Navas,es ESP,DF,Osasuna,es La Liga,31,1988,7.9,271.0,242.0,29.0,25.0,1.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,163.0,28.0,80.0,61.0,179.0,20.0,1.0,1.0,218.0,0.0,9.0,1.0,3.0
Michel Ndary Adopo,fr FRA,DF,Torino,it Serie A,19,2000,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Papa Ndiaga Yade,sn SEN,FW,Metz,fr Ligue 1,19,2000,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wilfred Ndidi,ng NGA,MF,Leicester City,eng Premier League,22,1996,29.7,1648.0,1625.0,23.0,23.0,1.0,306.0,50.0,2.0,0.0,0.0,0.0,0.0,1175.0,264.0,209.0,180.0,1341.0,74.0,0.0,4.0,1416.0,2.0,33.0,26.0,29.0
Emanuele Ndoj,al ALB,MF,Brescia,it Serie A,22,1996,6.2,213.0,206.0,7.0,3.0,0.0,46.0,15.0,6.0,0.0,0.0,0.0,0.0,154.0,28.0,31.0,21.0,180.0,6.0,3.0,1.0,163.0,2.0,3.0,7.0,13.0
Tanguy Ndombele,fr FRA,MF,Tottenham,eng Premier League,22,1996,11.2,629.0,608.0,21.0,15.0,0.0,137.0,13.0,7.0,6.0,1.0,1.0,2.0,507.0,65.0,57.0,59.0,555.0,10.0,0.0,1.0,532.0,4.0,8.0,10.0,19.0
Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,19,1999,7.0,234.0,214.0,20.0,4.0,1.0,51.0,9.0,12.0,14.0,6.0,6.0,0.0,164.0,35.0,35.0,31.0,198.0,3.0,1.0,1.0,186.0,0.0,2.0,8.0,9.0
Ilija Nestorovski,mk MKD,FW,Udinese,it Serie A,29,1990,13.9,386.0,363.0,23.0,1.0,0.0,109.0,7.0,8.0,0.0,0.0,0.0,0.0,249.0,80.0,57.0,244.0,87.0,22.0,3.0,7.0,286.0,3.0,4.0,15.0,25.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neto,br BRA,GK,Barcelona,es La Liga,30,1989,2.0,62.0,42.0,20.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,10.0,5.0,51.0,0.0,0.0,5.0,55.0,0.0,2.0,0.0,1.0
Pedro Neto,pt POR,"FW,MF",Wolves,eng Premier League,19,2000,10.4,397.0,368.0,29.0,8.0,0.0,91.0,14.0,35.0,12.0,1.0,5.0,0.0,261.0,81.0,55.0,302.0,68.0,16.0,2.0,4.0,303.0,1.0,8.0,7.0,20.0
Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,33,1986,33.0,1446.0,1204.0,242.0,63.0,1.0,112.0,42.0,0.0,0.0,0.0,0.0,0.0,959.0,137.0,350.0,225.0,992.0,8.0,0.0,209.0,1272.0,2.0,18.0,4.0,2.0
Florian Neuhaus,de GER,MF,M'Gladbach,de Bundesliga,22,1997,26.2,1275.0,1213.0,62.0,42.0,4.0,267.0,43.0,14.0,19.0,6.0,5.0,3.0,927.0,191.0,157.0,234.0,1000.0,22.0,1.0,11.0,1052.0,7.0,12.0,32.0,18.0
Carlos Neva,es ESP,DF,Granada,es La Liga,23,1996,24.5,901.0,662.0,239.0,14.0,1.0,144.0,28.0,53.0,0.0,0.0,0.0,0.0,386.0,198.0,317.0,557.0,56.0,45.0,225.0,3.0,624.0,3.0,30.0,12.0,54.0
Rúben Neves,pt POR,MF,Wolves,eng Premier League,22,1997,34.0,1974.0,1913.0,61.0,46.0,5.0,310.0,149.0,16.0,9.0,3.0,4.0,0.0,1133.0,344.0,497.0,157.0,1692.0,97.0,6.0,4.0,1587.0,4.0,46.0,21.0,24.0
Neymar,br BRA,"MF,FW",Paris S-G,fr Ligue 1,27,1992,14.6,961.0,872.0,89.0,24.0,17.0,202.0,29.0,28.0,49.0,20.0,10.0,2.0,687.0,128.0,146.0,130.0,793.0,10.0,15.0,11.0,759.0,4.0,16.0,24.0,24.0
Jeremy Ngakia,eng ENG,DF,West Ham,eng Premier League,18,2000,4.9,161.0,116.0,45.0,0.0,0.0,40.0,3.0,9.0,0.0,0.0,0.0,0.0,54.0,34.0,73.0,18.0,84.0,8.0,45.0,1.0,89.0,0.0,4.0,8.0,9.0
Jessic Ngankam,de GER,"FW,MF",Hertha BSC,de Bundesliga,19,2000,0.9,14.0,12.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,2.0,9.0,0.0,2.0,1.0,11.0,0.0,0.0,1.0,0.0
Ahmad Ngouyamsa,cm CMR,DF,Dijon,fr Ligue 1,18,2000,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Opa Nguette,sn SEN,FW,Metz,fr Ligue 1,25,1994,20.3,544.0,536.0,8.0,3.0,1.0,152.0,6.0,14.0,2.0,1.0,1.0,0.0,443.0,58.0,43.0,60.0,446.0,16.0,3.0,5.0,430.0,3.0,11.0,12.0,21.0
Moussa Niakhate,fr FRA,DF,Mainz 05,de Bundesliga,23,1996,33.0,1450.0,1371.0,79.0,51.0,2.0,212.0,47.0,4.0,0.0,0.0,0.0,0.0,1013.0,157.0,280.0,1162.0,180.0,44.0,28.0,3.0,1177.0,3.0,23.0,15.0,29.0
Ibrahima Niane,sn SEN,FW,Metz,fr Ligue 1,20,1999,10.6,287.0,264.0,23.0,3.0,1.0,80.0,6.0,11.0,12.0,5.0,4.0,1.0,171.0,57.0,59.0,22.0,222.0,18.0,3.0,2.0,204.0,0.0,9.0,6.0,9.0
M'Baye Niang,sn SEN,FW,Rennes,fr Ligue 1,24,1994,23.6,501.0,457.0,44.0,0.0,2.0,153.0,21.0,9.0,0.0,0.0,0.0,0.0,278.0,130.0,93.0,85.0,323.0,22.0,6.0,18.0,354.0,1.0,18.0,16.0,23.0
Cheikh Niasse,sn SEN,MF,Lille,fr Ligue 1,19,2000,0.2,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Oumar Niasse,sn SEN,FW,Everton,eng Premier League,29,1990,0.2,5.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0
Moritz Nicolas,de GER,GK,Union Berlin,de Bundesliga,21,1997,1.0,36.0,26.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,2.0,33.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0
Florian Niederlechner,de GER,"FW,MF",Augsburg,de Bundesliga,28,1990,30.2,502.0,430.0,72.0,1.0,4.0,128.0,10.0,22.0,0.0,0.0,0.0,0.0,308.0,111.0,83.0,76.0,347.0,37.0,1.0,10.0,369.0,2.0,7.0,11.0,32.0
Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,es La Liga,24,1994,34.1,1732.0,1639.0,93.0,22.0,2.0,283.0,36.0,29.0,0.0,0.0,0.0,0.0,1034.0,314.0,384.0,1198.0,254.0,130.0,68.0,7.0,1376.0,9.0,29.0,27.0,45.0
Casimir Ninga,td CHA,"MF,FW",Angers,fr Ligue 1,26,1993,7.6,207.0,202.0,5.0,0.0,0.0,40.0,4.0,10.0,0.0,0.0,0.0,0.0,151.0,29.0,27.0,13.0,178.0,5.0,5.0,2.0,160.0,0.0,3.0,7.0,6.0
Fernando Niño,es ESP,FW,Villarreal,es La Liga,18,2000,0.9,21.0,21.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,4.0,3.0,16.0,2.0,0.0,0.0,13.0,0.0,1.0,2.0,0.0
Timothée Nkada,fr FRA,"FW,MF",Reims,fr Ligue 1,20,1999,1.6,25.0,25.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,11.0,5.0,3.0,16.0,2.0,0.0,2.0,15.0,0.0,1.0,0.0,2.0
Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,20,1999,7.0,140.0,129.0,11.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,111.0,17.0,12.0,22.0,109.0,6.0,0.0,1.0,111.0,0.0,2.0,3.0,7.0
Nicolas Nkoulou,cm CMR,DF,Torino,it Serie A,29,1990,29.9,1139.0,1087.0,52.0,50.0,0.0,108.0,31.0,0.0,0.0,0.0,0.0,0.0,864.0,134.0,141.0,152.0,924.0,35.0,2.0,3.0,1021.0,5.0,8.0,9.0,6.0
Christopher Nkunku,fr FRA,"MF,FW",RB Leipzig,de Bundesliga,21,1997,21.4,841.0,704.0,137.0,33.0,9.0,153.0,46.0,40.0,81.0,33.0,36.0,7.0,548.0,111.0,182.0,58.0,721.0,22.0,20.0,6.0,666.0,2.0,7.0,16.0,20.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Nmecha,de GER,"MF,FW",Wolfsburg,de Bundesliga,20,1998,1.5,37.0,35.0,2.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,9.0,4.0,3.0,28.0,3.0,0.0,1.0,27.0,0.0,1.0,1.0,0.0
Mark Noble,eng ENG,MF,West Ham,eng Premier League,32,1987,29.7,1499.0,1387.0,112.0,62.0,5.0,268.0,66.0,21.0,14.0,9.0,2.0,1.0,890.0,287.0,322.0,104.0,1319.0,54.0,9.0,2.0,1217.0,8.0,28.0,28.0,45.0
Nolito,es ESP,FW,Sevilla,es La Liga,32,1986,10.0,345.0,332.0,13.0,0.0,2.0,49.0,11.0,15.0,8.0,1.0,0.0,0.0,232.0,55.0,58.0,20.0,304.0,8.0,5.0,3.0,263.0,3.0,3.0,5.0,16.0
Nolito,es ESP,"FW,MF",Celta Vigo,es La Liga,32,1986,3.6,164.0,150.0,14.0,3.0,0.0,26.0,8.0,1.0,10.0,2.0,4.0,0.0,98.0,25.0,41.0,9.0,149.0,5.0,1.0,0.0,115.0,2.0,3.0,3.0,6.0
Arnaud Nordin,fr FRA,FW,Saint-Étienne,fr Ligue 1,21,1998,10.1,276.0,257.0,19.0,5.0,1.0,78.0,8.0,22.0,7.0,3.0,0.0,1.0,191.0,53.0,32.0,120.0,134.0,10.0,6.0,1.0,214.0,3.0,6.0,1.0,18.0
Håvard Nordtveit,no NOR,DF,Hoffenheim,de Bundesliga,29,1990,7.8,496.0,479.0,17.0,16.0,0.0,76.0,26.0,1.0,0.0,0.0,0.0,0.0,354.0,58.0,84.0,62.0,406.0,19.0,1.0,2.0,423.0,0.0,4.0,4.0,4.0
Oliver Norwood,nir NIR,MF,Sheffield Utd,eng Premier League,28,1991,34.3,2148.0,1928.0,220.0,92.0,2.0,347.0,205.0,73.0,121.0,85.0,17.0,8.0,1122.0,367.0,659.0,76.0,1914.0,112.0,7.0,4.0,1664.0,12.0,71.0,24.0,30.0
Alexander Nübel,de GER,GK,Schalke 04,de Bundesliga,22,1996,25.7,1009.0,731.0,278.0,71.0,0.0,69.0,35.0,0.0,0.0,0.0,0.0,0.0,481.0,96.0,432.0,197.0,656.0,3.0,0.0,112.0,721.0,4.0,33.0,4.0,3.0
Kasim Nuhu,gh GHA,DF,Düsseldorf,de Bundesliga,24,1995,11.1,509.0,492.0,17.0,17.0,0.0,85.0,36.0,0.0,0.0,0.0,0.0,0.0,350.0,75.0,84.0,31.0,448.0,20.0,0.0,2.0,414.0,1.0,12.0,12.0,4.0
Unai Núñez,es ESP,DF,Athletic Club,es La Liga,22,1997,17.5,682.0,663.0,19.0,15.0,0.0,84.0,39.0,0.0,0.0,0.0,0.0,0.0,476.0,74.0,132.0,79.0,541.0,39.0,4.0,0.0,587.0,3.0,12.0,3.0,8.0
Bram Nuytinck,nl NED,DF,Udinese,it Serie A,29,1990,24.7,1294.0,1252.0,42.0,29.0,1.0,135.0,26.0,3.0,0.0,0.0,0.0,0.0,930.0,116.0,248.0,913.0,291.0,51.0,13.0,3.0,1101.0,4.0,20.0,7.0,11.0
Gerzino Nyamsi,fr FRA,DF,Rennes,fr Ligue 1,22,1997,1.3,46.0,45.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,8.0,15.0,28.0,3.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0
Ørjan Nyland,no NOR,GK,Aston Villa,eng Premier League,28,1990,6.0,182.0,111.0,71.0,18.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,62.0,13.0,107.0,15.0,133.0,0.0,0.0,28.0,105.0,1.0,8.0,1.0,1.0
Allan Nyom,cm CMR,"DF,MF",Getafe,es La Liga,31,1988,26.9,923.0,684.0,239.0,9.0,0.0,164.0,30.0,68.0,0.0,0.0,0.0,0.0,316.0,253.0,354.0,173.0,433.0,67.0,230.0,1.0,587.0,4.0,43.0,19.0,43.0
