Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Attempted,Live Ball passes,Dead Ball passes,Free Kick passes,Through Balls,Passes under pressure,Switches,Crosses,Corner Kicks,CK in,CK out,CK str,Ground passes,Low passes,High passes,Left passes,Right passes,Head passes,Throw ins,Other passes,Passes completed,Passes offside,Pass out of bounds,Passes intercepted,Passes blocked
Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,de Bundesliga,30,1988,24.1,1308.0,1248.0,60.0,57.0,0.0,197.0,46.0,1.0,0.0,0.0,0.0,0.0,956.0,116.0,236.0,162.0,1030.0,91.0,3.0,2.0,1148.0,4.0,19.0,9.0,8.0
Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,479.0,324.0,155.0,27.0,0.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,233.0,16.0,230.0,31.0,369.0,1.0,0.0,54.0,335.0,1.0,11.0,0.0,1.0
Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1.0,25.0,24.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,8.0,2.0,22.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0
Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,511.0,475.0,36.0,33.0,1.0,92.0,30.0,0.0,0.0,0.0,0.0,0.0,358.0,59.0,94.0,49.0,415.0,23.0,3.0,4.0,424.0,2.0,10.0,6.0,3.0
Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,568.0,548.0,20.0,17.0,0.0,62.0,13.0,1.0,0.0,0.0,0.0,0.0,423.0,45.0,100.0,441.0,65.0,50.0,3.0,1.0,478.0,1.0,13.0,4.0,6.0
Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,433.0,319.0,114.0,10.0,0.0,59.0,12.0,26.0,6.0,4.0,1.0,0.0,170.0,78.0,185.0,288.0,16.0,24.0,98.0,0.0,281.0,0.0,12.0,7.0,24.0
Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,36.2,2294.0,2235.0,59.0,55.0,4.0,361.0,122.0,7.0,0.0,0.0,0.0,0.0,1713.0,250.0,331.0,151.0,2004.0,97.0,4.0,7.0,1967.0,15.0,47.0,19.0,33.0
Darwin Machís,ve VEN,"FW,MF",Udinese,it Serie A,25,1993,5.1,179.0,162.0,17.0,0.0,0.0,31.0,3.0,20.0,4.0,0.0,0.0,0.0,117.0,26.0,36.0,27.0,131.0,5.0,12.0,2.0,129.0,0.0,2.0,3.0,4.0
James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1996,31.5,1617.0,1368.0,249.0,74.0,11.0,282.0,110.0,52.0,156.0,12.0,21.0,11.0,1084.0,183.0,350.0,168.0,1396.0,36.0,1.0,8.0,1243.0,12.0,24.0,37.0,36.0
Gary Madine,eng ENG,"FW,MF",Cardiff City,eng Premier League,27,1990,0.4,13.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,1.0,8.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Pablo Maffeo,es ESP,"DF,MF",Stuttgart,de Bundesliga,21,1997,6.6,299.0,242.0,57.0,2.0,0.0,35.0,12.0,19.0,1.0,0.0,0.0,0.0,154.0,66.0,79.0,36.0,187.0,17.0,54.0,2.0,215.0,0.0,6.0,5.0,5.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,1330.0,1268.0,62.0,62.0,0.0,190.0,33.0,4.0,0.0,0.0,0.0,0.0,1002.0,162.0,166.0,135.0,1140.0,48.0,0.0,0.0,1181.0,2.0,19.0,15.0,13.0
Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,907.0,882.0,25.0,25.0,1.0,91.0,23.0,0.0,0.0,0.0,0.0,0.0,718.0,43.0,146.0,164.0,697.0,29.0,0.0,0.0,784.0,7.0,21.0,6.0,6.0
Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,1749.0,1682.0,67.0,63.0,2.0,272.0,80.0,5.0,0.0,0.0,0.0,0.0,1164.0,228.0,357.0,200.0,1336.0,154.0,4.0,8.0,1496.0,1.0,39.0,17.0,17.0
Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,27,1991,14.9,884.0,820.0,64.0,9.0,8.0,170.0,35.0,49.0,44.0,5.0,1.0,0.0,661.0,86.0,137.0,772.0,70.0,24.0,11.0,2.0,717.0,2.0,16.0,12.0,29.0
Thiago Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,579.0,564.0,15.0,13.0,1.0,76.0,11.0,3.0,0.0,0.0,0.0,0.0,426.0,65.0,88.0,483.0,55.0,26.0,2.0,3.0,489.0,1.0,9.0,9.0,11.0
Raffaele Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,1239.0,1145.0,94.0,69.0,1.0,162.0,71.0,25.0,18.0,2.0,4.0,0.0,805.0,159.0,275.0,97.0,1077.0,49.0,4.0,1.0,988.0,10.0,20.0,17.0,32.0
Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,1225.0,1184.0,41.0,33.0,0.0,247.0,17.0,10.0,1.0,0.0,0.0,0.0,955.0,127.0,143.0,121.0,1009.0,69.0,6.0,5.0,1048.0,7.0,9.0,27.0,28.0
Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19.0,988.0,920.0,68.0,36.0,0.0,111.0,46.0,5.0,0.0,0.0,0.0,0.0,645.0,105.0,238.0,158.0,744.0,39.0,32.0,2.0,843.0,4.0,22.0,11.0,12.0
Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,38.0,1095.0,707.0,388.0,118.0,0.0,62.0,26.0,0.0,0.0,0.0,0.0,0.0,481.0,42.0,572.0,104.0,755.0,0.0,0.0,202.0,689.0,3.0,54.0,3.0,2.0
Linton Maina,de GER,"MF,FW",Hannover 96,de Bundesliga,19,1999,15.7,516.0,455.0,61.0,3.0,1.0,119.0,7.0,27.0,0.0,0.0,0.0,0.0,330.0,110.0,76.0,125.0,308.0,23.0,56.0,3.0,381.0,3.0,5.0,16.0,31.0
Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11.0,571.0,465.0,106.0,3.0,1.0,78.0,9.0,19.0,0.0,0.0,0.0,0.0,354.0,134.0,83.0,89.0,356.0,18.0,103.0,1.0,454.0,2.0,12.0,11.0,26.0
Josh Maja,ng NGA,"FW,MF",Bordeaux,fr Ligue 1,19,1998,2.2,57.0,56.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,13.0,3.0,8.0,42.0,5.0,0.0,1.0,45.0,0.0,1.0,2.0,0.0
Abdul Majeed Waris,gh GHA,FW,Nantes,fr Ligue 1,26,1991,25.0,621.0,590.0,31.0,1.0,6.0,180.0,13.0,28.0,15.0,3.0,1.0,1.0,468.0,84.0,69.0,55.0,533.0,14.0,5.0,9.0,441.0,2.0,15.0,20.0,37.0
Jean-Victor Makengo,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1998,11.4,424.0,420.0,4.0,1.0,0.0,124.0,5.0,6.0,0.0,0.0,0.0,0.0,367.0,36.0,21.0,342.0,71.0,7.0,2.0,0.0,358.0,2.0,10.0,12.0,11.0
Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,779.0,740.0,39.0,16.0,1.0,157.0,20.0,5.0,0.0,0.0,0.0,0.0,428.0,141.0,210.0,65.0,531.0,116.0,0.0,5.0,583.0,5.0,23.0,10.0,16.0
Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,886.0,848.0,38.0,21.0,1.0,69.0,27.0,1.0,0.0,0.0,0.0,0.0,688.0,102.0,96.0,73.0,730.0,48.0,17.0,4.0,811.0,1.0,11.0,5.0,4.0
Malcom,br BRA,"FW,DF",Barcelona,es La Liga,21,1997,6.8,329.0,315.0,14.0,1.0,1.0,74.0,3.0,13.0,8.0,1.0,2.0,0.0,265.0,30.0,34.0,281.0,36.0,3.0,5.0,1.0,273.0,1.0,1.0,10.0,9.0
Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,1265.0,1084.0,181.0,13.0,2.0,171.0,25.0,72.0,1.0,0.0,0.0,1.0,844.0,235.0,186.0,69.0,983.0,30.0,167.0,4.0,1045.0,2.0,18.0,22.0,41.0
Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,26,1992,7.8,340.0,316.0,24.0,4.0,1.0,71.0,9.0,9.0,15.0,0.0,0.0,0.0,235.0,45.0,60.0,45.0,266.0,22.0,2.0,2.0,267.0,0.0,6.0,8.0,10.0
Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,1996.0,1595.0,401.0,55.0,2.0,275.0,50.0,117.0,25.0,0.0,0.0,0.0,1029.0,428.0,539.0,192.0,1351.0,102.0,321.0,3.0,1450.0,9.0,60.0,31.0,73.0
Antonio Mance,hr CRO,"FW,MF",Nantes,fr Ligue 1,22,1995,0.6,13.0,13.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,4.0,6.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0
Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31.0,1611.0,1292.0,319.0,31.0,1.0,261.0,35.0,47.0,0.0,0.0,0.0,0.0,928.0,263.0,420.0,251.0,1004.0,56.0,288.0,1.0,1274.0,5.0,27.0,31.0,46.0
Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25.0,1349.0,1263.0,86.0,24.0,4.0,226.0,16.0,2.0,0.0,0.0,0.0,0.0,1013.0,159.0,177.0,169.0,1019.0,65.0,62.0,2.0,1128.0,7.0,25.0,23.0,15.0
Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,985.0,707.0,278.0,87.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,493.0,52.0,440.0,93.0,725.0,1.0,0.0,129.0,688.0,0.0,23.0,2.0,1.0
Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,59.0,50.0,9.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,42.0,9.0,8.0,40.0,9.0,2.0,8.0,0.0,48.0,0.0,2.0,0.0,2.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34.0,2610.0,2497.0,113.0,93.0,2.0,355.0,75.0,9.0,0.0,0.0,0.0,0.0,2151.0,199.0,260.0,347.0,2122.0,83.0,20.0,13.0,2417.0,1.0,20.0,27.0,21.0
Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,1222.0,1112.0,110.0,62.0,1.0,202.0,36.0,20.0,37.0,4.0,8.0,0.0,774.0,213.0,235.0,916.0,176.0,74.0,10.0,12.0,991.0,6.0,22.0,16.0,34.0
Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,616.0,599.0,17.0,2.0,2.0,125.0,8.0,26.0,0.0,0.0,0.0,0.0,358.0,145.0,113.0,58.0,421.0,75.0,13.0,10.0,449.0,1.0,8.0,18.0,27.0
Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,1215.0,1195.0,20.0,3.0,10.0,260.0,28.0,45.0,3.0,0.0,0.0,0.0,883.0,166.0,166.0,289.0,826.0,54.0,14.0,15.0,932.0,5.0,20.0,34.0,59.0
Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,1195.0,1090.0,105.0,55.0,3.0,240.0,29.0,27.0,39.0,8.0,8.0,0.0,827.0,107.0,261.0,946.0,174.0,58.0,9.0,0.0,944.0,2.0,17.0,15.0,25.0
Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,1041.0,986.0,55.0,54.0,0.0,143.0,34.0,1.0,0.0,0.0,0.0,0.0,781.0,106.0,154.0,188.0,748.0,66.0,1.0,14.0,918.0,1.0,27.0,12.0,7.0
Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,517.0,391.0,126.0,2.0,2.0,73.0,6.0,21.0,0.0,0.0,0.0,0.0,240.0,99.0,178.0,40.0,310.0,34.0,124.0,0.0,352.0,1.0,13.0,20.0,21.0
Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,211.0,204.0,7.0,7.0,0.0,25.0,5.0,1.0,0.0,0.0,0.0,0.0,143.0,30.0,38.0,25.0,153.0,21.0,0.0,2.0,180.0,0.0,2.0,2.0,2.0
Juan Manuel Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,10.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,7.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Harrison Manzala,cd COD,"MF,FW",Angers,fr Ligue 1,24,1994,0.8,31.0,30.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0,7.0,8.0,9.0,18.0,3.0,0.0,0.0,14.0,0.0,1.0,0.0,3.0
Francisco Manzanara,es ESP,"DF,MF",Levante,es La Liga,21,1996,1.7,70.0,67.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,12.0,7.0,9.0,54.0,6.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0
Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,19,1999,10.6,348.0,335.0,13.0,3.0,1.0,90.0,3.0,15.0,1.0,0.0,0.0,0.0,291.0,35.0,22.0,56.0,275.0,11.0,3.0,0.0,284.0,0.0,4.0,6.0,16.0
Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,997.0,723.0,274.0,10.0,1.0,170.0,28.0,55.0,0.0,0.0,0.0,0.0,447.0,246.0,304.0,613.0,78.0,30.0,264.0,0.0,722.0,3.0,33.0,18.0,40.0
Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,822.0,759.0,63.0,13.0,1.0,105.0,31.0,12.0,0.0,0.0,0.0,0.0,595.0,97.0,130.0,673.0,60.0,22.0,50.0,0.0,726.0,0.0,12.0,13.0,11.0
Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9.0,552.0,523.0,29.0,10.0,0.0,43.0,20.0,9.0,1.0,0.0,0.0,0.0,387.0,69.0,96.0,454.0,26.0,38.0,18.0,2.0,479.0,0.0,6.0,2.0,12.0
Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,1536.0,1358.0,178.0,28.0,6.0,217.0,60.0,59.0,5.0,0.0,0.0,0.0,1018.0,237.0,281.0,1146.0,213.0,22.0,145.0,8.0,1250.0,11.0,16.0,34.0,43.0
Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32.0,2311.0,2247.0,64.0,59.0,5.0,227.0,67.0,5.0,0.0,0.0,0.0,0.0,1814.0,167.0,330.0,107.0,2028.0,110.0,5.0,4.0,2067.0,7.0,34.0,16.0,6.0
Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,24,1994,27.4,924.0,843.0,81.0,22.0,1.0,192.0,68.0,92.0,35.0,2.0,0.0,0.0,535.0,143.0,246.0,745.0,86.0,59.0,22.0,2.0,597.0,9.0,29.0,16.0,75.0
Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4.0,112.0,68.0,44.0,9.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,59.0,64.0,30.0,0.0,0.0,10.0,78.0,2.0,4.0,0.0,0.0
Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31.0,1894.0,1790.0,104.0,88.0,0.0,199.0,41.0,6.0,0.0,0.0,0.0,0.0,1460.0,168.0,266.0,1570.0,207.0,74.0,16.0,3.0,1643.0,5.0,25.0,35.0,18.0
Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,29,1989,26.9,1346.0,1102.0,244.0,10.0,1.0,204.0,25.0,73.0,0.0,0.0,0.0,0.0,726.0,348.0,272.0,89.0,939.0,60.0,234.0,4.0,1032.0,3.0,32.0,28.0,62.0
Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,1210.0,1179.0,31.0,29.0,0.0,121.0,53.0,3.0,0.0,0.0,0.0,0.0,854.0,100.0,256.0,287.0,833.0,68.0,2.0,3.0,997.0,2.0,30.0,11.0,11.0
Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,39.0,39.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,7.0,3.0,32.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0
José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,736.0,684.0,52.0,43.0,1.0,108.0,30.0,1.0,0.0,0.0,0.0,0.0,478.0,64.0,194.0,85.0,566.0,48.0,9.0,3.0,596.0,3.0,11.0,4.0,6.0
Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5.0,95.0,85.0,10.0,1.0,1.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,66.0,20.0,9.0,6.0,75.0,8.0,0.0,0.0,72.0,0.0,3.0,7.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,30.0,29.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,4.0,24.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,2.0
Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,879.0,856.0,23.0,19.0,0.0,143.0,13.0,3.0,0.0,0.0,0.0,0.0,613.0,89.0,177.0,82.0,713.0,53.0,4.0,1.0,736.0,2.0,13.0,12.0,9.0
Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20.0,880.0,871.0,9.0,3.0,0.0,157.0,28.0,11.0,2.0,2.0,0.0,0.0,600.0,121.0,159.0,74.0,735.0,54.0,2.0,3.0,693.0,3.0,19.0,20.0,17.0
Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,21,1997,3.2,111.0,78.0,33.0,3.0,0.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,53.0,21.0,37.0,66.0,2.0,10.0,30.0,0.0,79.0,0.0,6.0,1.0,2.0
João Mário,pt POR,"MF,FW",Inter,it Serie A,25,1993,12.0,743.0,714.0,29.0,14.0,2.0,125.0,16.0,31.0,8.0,0.0,1.0,0.0,575.0,78.0,90.0,80.0,630.0,22.0,6.0,2.0,615.0,4.0,14.0,13.0,17.0
Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,679.0,614.0,65.0,65.0,0.0,95.0,26.0,0.0,0.0,0.0,0.0,0.0,412.0,69.0,198.0,82.0,507.0,58.0,0.0,2.0,527.0,0.0,20.0,8.0,11.0
Lazar Marković,rs SRB,FW,Fulham,eng Premier League,24,1994,0.5,30.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0
Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,1070.0,1008.0,62.0,32.0,0.0,104.0,25.0,4.0,0.0,0.0,0.0,0.0,913.0,71.0,86.0,121.0,887.0,23.0,30.0,2.0,993.0,2.0,5.0,10.0,8.0
Marquinhos,br BRA,"DF,MF",Paris S-G,fr Ligue 1,24,1994,29.9,2264.0,2212.0,52.0,41.0,17.0,273.0,50.0,5.0,0.0,0.0,0.0,0.0,1890.0,175.0,199.0,424.0,1732.0,55.0,11.0,9.0,2093.0,3.0,25.0,16.0,11.0
Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21.0,385.0,367.0,18.0,2.0,1.0,80.0,13.0,15.0,0.0,0.0,0.0,0.0,265.0,63.0,57.0,39.0,316.0,19.0,0.0,4.0,268.0,2.0,9.0,9.0,27.0
Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18.0,752.0,736.0,16.0,0.0,3.0,220.0,6.0,38.0,2.0,0.0,0.0,0.0,600.0,80.0,72.0,102.0,605.0,17.0,11.0,2.0,575.0,3.0,15.0,32.0,31.0
Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32.0,1742.0,1299.0,443.0,61.0,1.0,246.0,54.0,115.0,84.0,4.0,15.0,0.0,930.0,329.0,483.0,1293.0,83.0,55.0,298.0,3.0,1298.0,4.0,22.0,25.0,52.0
Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,1528.0,1463.0,65.0,49.0,2.0,293.0,66.0,20.0,4.0,0.0,0.0,0.0,1213.0,140.0,175.0,277.0,1190.0,31.0,11.0,7.0,1334.0,3.0,16.0,20.0,22.0
Marvin Martin,fr FRA,"MF,FW",Reims,fr Ligue 1,30,1988,6.9,337.0,306.0,31.0,7.0,1.0,52.0,9.0,4.0,18.0,0.0,0.0,0.0,238.0,40.0,59.0,52.0,274.0,8.0,0.0,2.0,241.0,3.0,11.0,8.0,5.0
Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,1404.0,1289.0,115.0,104.0,1.0,186.0,101.0,6.0,0.0,0.0,0.0,0.0,824.0,154.0,426.0,1035.0,204.0,107.0,11.0,7.0,1113.0,3.0,42.0,9.0,17.0
Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,911.0,894.0,17.0,17.0,2.0,123.0,17.0,5.0,0.0,0.0,0.0,0.0,704.0,88.0,119.0,178.0,631.0,75.0,0.0,4.0,803.0,2.0,12.0,2.0,14.0
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,20,1997,14.9,254.0,228.0,26.0,3.0,4.0,53.0,11.0,17.0,1.0,1.0,0.0,0.0,162.0,48.0,44.0,32.0,188.0,20.0,0.0,6.0,178.0,1.0,4.0,9.0,8.0
Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,1599.0,1509.0,90.0,67.0,1.0,205.0,150.0,6.0,0.0,0.0,0.0,0.0,1092.0,150.0,357.0,1243.0,209.0,94.0,23.0,8.0,1343.0,4.0,31.0,10.0,25.0
Gelson Martins,pt POR,FW,Atlético Madrid,es La Liga,23,1995,2.5,70.0,67.0,3.0,1.0,0.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,53.0,10.0,7.0,11.0,53.0,3.0,1.0,0.0,52.0,1.0,2.0,2.0,5.0
Gelson Martins,pt POR,"FW,MF",Monaco,fr Ligue 1,23,1995,15.4,532.0,527.0,5.0,0.0,2.0,130.0,11.0,47.0,0.0,0.0,0.0,0.0,374.0,85.0,73.0,35.0,466.0,19.0,5.0,2.0,390.0,1.0,4.0,11.0,40.0
Adam Marušić,me MNE,"DF,MF",Lazio,it Serie A,25,1992,23.5,982.0,819.0,163.0,5.0,2.0,172.0,24.0,51.0,1.0,0.0,0.0,0.0,620.0,169.0,193.0,78.0,674.0,54.0,157.0,5.0,803.0,2.0,9.0,16.0,31.0
Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,11.0,490.0,485.0,5.0,5.0,0.0,90.0,13.0,1.0,0.0,0.0,0.0,0.0,327.0,69.0,94.0,97.0,344.0,39.0,0.0,3.0,401.0,3.0,8.0,8.0,6.0
Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,1277.0,1205.0,72.0,35.0,1.0,155.0,53.0,5.0,0.0,0.0,0.0,0.0,906.0,133.0,238.0,274.0,858.0,88.0,37.0,7.0,1123.0,2.0,13.0,7.0,18.0
Adam Masina,it ITA,DF,Watford,eng Premier League,24,1994,11.2,565.0,438.0,127.0,13.0,0.0,84.0,10.0,9.0,16.0,2.0,1.0,1.0,310.0,109.0,146.0,359.0,56.0,37.0,98.0,1.0,436.0,0.0,14.0,13.0,20.0
Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35.0,1144.0,690.0,454.0,125.0,0.0,52.0,17.0,0.0,0.0,0.0,0.0,0.0,297.0,50.0,797.0,28.0,868.0,2.0,0.0,163.0,594.0,7.0,39.0,7.0,3.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han-Noah Massengo,fr FRA,"FW,MF",Monaco,fr Ligue 1,17,2001,0.7,21.0,21.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,7.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,1092.0,909.0,183.0,15.0,3.0,155.0,36.0,36.0,0.0,0.0,0.0,0.0,721.0,166.0,205.0,829.0,50.0,34.0,168.0,2.0,878.0,4.0,32.0,14.0,37.0
Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,1988,27.0,691.0,678.0,13.0,1.0,3.0,189.0,19.0,46.0,0.0,0.0,0.0,0.0,357.0,171.0,163.0,99.0,460.0,61.0,1.0,14.0,424.0,3.0,19.0,18.0,53.0
Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,30,1988,14.3,766.0,699.0,67.0,18.0,1.0,132.0,48.0,34.0,35.0,2.0,4.0,2.0,526.0,86.0,154.0,649.0,104.0,5.0,4.0,4.0,618.0,1.0,10.0,9.0,14.0
Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,474.0,420.0,54.0,0.0,0.0,114.0,8.0,25.0,0.0,0.0,0.0,0.0,288.0,98.0,88.0,84.0,275.0,63.0,0.0,10.0,328.0,3.0,6.0,14.0,15.0
Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,896.0,616.0,280.0,62.0,0.0,82.0,21.0,0.0,0.0,0.0,0.0,0.0,345.0,44.0,507.0,46.0,698.0,2.0,0.0,95.0,567.0,5.0,27.0,3.0,4.0
Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,1797.0,1740.0,57.0,52.0,2.0,313.0,68.0,11.0,0.0,0.0,0.0,0.0,1403.0,163.0,231.0,1430.0,233.0,95.0,4.0,8.0,1579.0,7.0,23.0,18.0,24.0
