Player,Nation,Pos,Squad,Comp,Age,Born,90s,No. Tackels,No Tackels won,Def 3rd tackles,Mid 3rd tackles,Att 3rd tackles,Tackles v Dribbles,Tackles v Dribble attempts,% of dribblers tackled,No of times dribbled past,Pressures,Succ Pressures,Succ Pressures %,Def 3rd Pressures,Mid 3rd Pressures,Att 3rd Pressures,Blocks,Blocked shots,ShSv,Blocked pass,Interceptions,Tkl+Int,Clearances,Errors
Denis Suárez,es ESP,"MF,FW",Celta Vigo,es La Liga,25,1994,18.1,25.0,16.0,14.0,10.0,1.0,9.0,35.0,25.7,26.0,314.0,77.0,24.5,107.0,155.0,52.0,19.0,0.0,0.0,19.0,11.0,36.0,7.0,0.0
Luis Suárez,uy URU,FW,Barcelona,es La Liga,32,1987,22.2,3.0,2.0,0.0,2.0,1.0,0.0,8.0,0.0,8.0,191.0,48.0,25.1,9.0,88.0,94.0,13.0,1.0,0.0,12.0,1.0,4.0,6.0,0.0
Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,2.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,11.0,2.0,18.2,5.0,5.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0
Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,39.0,22.0,22.0,14.0,3.0,6.0,35.0,17.1,29.0,250.0,93.0,37.2,137.0,100.0,13.0,35.0,9.0,0.0,26.0,25.0,64.0,141.0,0.0
Isaac Success,ng NGA,"FW,MF",Watford,eng Premier League,23,1996,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,14.3,0.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,8.0,4.0,7.0,1.0,0.0,4.0,6.0,66.7,2.0,18.0,8.0,44.4,13.0,5.0,0.0,3.0,2.0,0.0,1.0,4.0,12.0,22.0,0.0
Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,9.0,4.0,7.0,2.0,0.0,3.0,5.0,60.0,2.0,45.0,16.0,35.6,29.0,15.0,1.0,13.0,8.0,0.0,5.0,5.0,14.0,31.0,0.0
Ki Sung-yueng,kr KOR,MF,Mallorca,es La Liga,30,1989,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,1.5,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,39.0,4.0,10.3,21.0,15.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0
Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15.0,21.0,12.0,17.0,4.0,0.0,6.0,16.0,37.5,10.0,122.0,33.0,27.0,89.0,32.0,1.0,27.0,15.0,0.0,12.0,15.0,36.0,91.0,0.0
Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,32,1986,2.6,5.0,2.0,2.0,3.0,0.0,3.0,4.0,75.0,1.0,45.0,11.0,24.4,19.0,20.0,6.0,4.0,0.0,0.0,4.0,1.0,6.0,6.0,0.0
Sam Surridge,eng ENG,FW,Bournemouth,eng Premier League,21,1998,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,18.8,0.0,7.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suso,es ESP,"FW,MF",Sevilla,es La Liga,25,1993,8.7,7.0,2.0,4.0,2.0,1.0,5.0,15.0,33.3,10.0,82.0,26.0,31.7,26.0,47.0,9.0,4.0,0.0,0.0,4.0,1.0,8.0,1.0,0.0
Suso,es ESP,"FW,MF",Milan,it Serie A,25,1993,15.1,17.0,14.0,5.0,10.0,2.0,3.0,15.0,20.0,12.0,206.0,45.0,21.8,44.0,88.0,74.0,11.0,0.0,0.0,11.0,6.0,23.0,3.0,0.0
Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,3.1,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,43.0,11.0,25.6,15.0,22.0,6.0,4.0,0.0,0.0,4.0,4.0,7.0,9.0,1.0
Markus Suttner,at AUT,"DF,MF",Düsseldorf,de Bundesliga,32,1987,14.9,28.0,17.0,13.0,14.0,1.0,10.0,25.0,40.0,15.0,214.0,60.0,28.0,96.0,85.0,33.0,40.0,7.0,2.0,33.0,8.0,36.0,44.0,1.0
Mattias Svanberg,se SWE,MF,Bologna,it Serie A,20,1999,11.7,17.0,14.0,9.0,5.0,3.0,4.0,31.0,12.9,27.0,268.0,56.0,20.9,75.0,144.0,49.0,22.0,5.0,0.0,17.0,9.0,26.0,14.0,0.0
Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28.0,74.0,51.0,43.0,24.0,7.0,35.0,76.0,46.1,41.0,409.0,127.0,31.1,207.0,151.0,51.0,87.0,10.0,1.0,77.0,46.0,120.0,117.0,2.0
Moussa Sylla,fr FRA,FW,Monaco,fr Ligue 1,19,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddy Sylvestre,fr FRA,MF,Nice,fr Ligue 1,19,1999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,12.7,7.0,4.0,0.0,6.0,1.0,1.0,7.0,14.3,6.0,221.0,57.0,25.8,18.0,104.0,99.0,11.0,2.0,0.0,9.0,4.0,11.0,14.0,0.0
Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,29,1990,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Andrea Tabanelli,it ITA,MF,Lecce,it Serie A,29,1990,10.7,18.0,12.0,7.0,8.0,3.0,8.0,30.0,26.7,22.0,206.0,47.0,22.8,93.0,74.0,39.0,20.0,4.0,0.0,16.0,11.0,29.0,18.0,1.0
Tachi,es ESP,DF,Alavés,es La Liga,21,1997,2.6,2.0,1.0,2.0,0.0,0.0,1.0,4.0,25.0,3.0,24.0,6.0,25.0,17.0,6.0,1.0,9.0,4.0,0.0,5.0,2.0,4.0,16.0,0.0
Panagiotis Tachtsidis,gr GRE,MF,Lecce,it Serie A,28,1991,22.3,61.0,44.0,32.0,20.0,9.0,29.0,71.0,40.8,42.0,437.0,127.0,29.1,194.0,198.0,45.0,40.0,12.0,0.0,28.0,25.0,86.0,43.0,1.0
Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,23.2,39.0,18.0,26.0,10.0,3.0,11.0,27.0,40.7,16.0,240.0,82.0,34.2,139.0,84.0,17.0,45.0,17.0,1.0,28.0,28.0,67.0,146.0,3.0
Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,1993,9.8,23.0,14.0,12.0,5.0,6.0,6.0,29.0,20.7,23.0,213.0,56.0,26.3,57.0,91.0,65.0,10.0,0.0,0.0,10.0,5.0,28.0,7.0,0.0
Mahdi Talal,fr FRA,FW,Amiens,fr Ligue 1,21,1997,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,12.0,3.0,25.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,25,1994,5.8,10.0,7.0,6.0,2.0,2.0,5.0,15.0,33.3,10.0,141.0,31.0,22.0,40.0,66.0,35.0,9.0,2.0,0.0,7.0,5.0,15.0,3.0,2.0
Adrien Tameze,cm CMR,MF,Atalanta,it Serie A,25,1994,2.3,4.0,3.0,2.0,1.0,1.0,0.0,6.0,0.0,6.0,52.0,16.0,30.8,14.0,32.0,6.0,5.0,1.0,0.0,4.0,1.0,5.0,3.0,0.0
Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,5.8,20.0,15.0,14.0,5.0,1.0,9.0,19.0,47.4,10.0,95.0,30.0,31.6,52.0,38.0,5.0,12.0,5.0,1.0,7.0,9.0,29.0,33.0,1.0
Adil Taoui,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,11.8,30.0,19.0,22.0,6.0,2.0,14.0,24.0,58.3,10.0,128.0,42.0,32.8,76.0,46.0,6.0,23.0,6.0,0.0,17.0,3.0,33.0,67.0,0.0
Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,23,1995,25.5,57.0,33.0,38.0,16.0,3.0,20.0,56.0,35.7,36.0,372.0,109.0,29.3,184.0,145.0,43.0,68.0,9.0,0.0,59.0,21.0,78.0,88.0,1.0
Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,1996,10.6,11.0,7.0,8.0,2.0,1.0,8.0,15.0,53.3,7.0,72.0,25.0,34.7,52.0,15.0,5.0,10.0,2.0,0.0,8.0,1.0,12.0,87.0,0.0
James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38.0,76.0,51.0,54.0,22.0,0.0,25.0,50.0,50.0,25.0,313.0,100.0,31.9,217.0,84.0,12.0,85.0,46.0,0.0,39.0,43.0,119.0,329.0,1.0
Ciprian Tătărușanu,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,30,1988,22.2,10.0,7.0,3.0,4.0,3.0,1.0,13.0,7.7,12.0,357.0,88.0,24.6,18.0,154.0,185.0,12.0,1.0,0.0,11.0,5.0,15.0,30.0,0.0
Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,21.6,43.0,16.0,26.0,14.0,3.0,17.0,43.0,39.5,26.0,224.0,65.0,29.0,117.0,79.0,28.0,60.0,7.0,0.0,53.0,13.0,56.0,106.0,1.0
Neil Taylor,wal WAL,DF,Aston Villa,eng Premier League,30,1989,12.1,20.0,10.0,15.0,5.0,0.0,10.0,22.0,45.5,12.0,121.0,33.0,27.3,61.0,53.0,7.0,38.0,5.0,0.0,33.0,11.0,31.0,32.0,0.0
Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,19,2000,12.3,21.0,18.0,10.0,8.0,3.0,4.0,19.0,21.1,15.0,221.0,76.0,34.4,75.0,122.0,24.0,21.0,6.0,0.0,15.0,21.0,42.0,15.0,0.0
Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,19,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,2.0,22.2,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Georg Teigl,at AUT,"DF,MF",Augsburg,de Bundesliga,28,1991,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,18.0,5.0,27.8,12.0,6.0,0.0,4.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0
Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,1996,16.1,30.0,12.0,17.0,10.0,3.0,15.0,27.0,55.6,12.0,191.0,51.0,26.7,85.0,86.0,20.0,33.0,1.0,0.0,32.0,15.0,45.0,63.0,0.0
Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,de Bundesliga,21,1997,5.0,6.0,6.0,3.0,1.0,2.0,1.0,4.0,25.0,3.0,100.0,31.0,31.0,14.0,45.0,41.0,5.0,0.0,0.0,5.0,2.0,8.0,1.0,0.0
Nathan Tella,eng ENG,FW,Southampton,eng Premier League,20,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Tello,es ESP,"MF,FW",Betis,es La Liga,27,1991,8.7,10.0,7.0,3.0,4.0,3.0,4.0,11.0,36.4,7.0,102.0,28.0,27.5,31.0,42.0,29.0,7.0,0.0,0.0,7.0,5.0,15.0,3.0,0.0
Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,20,1999,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Łukasz Teodorczyk,pl POL,FW,Udinese,it Serie A,28,1991,2.5,8.0,5.0,2.0,4.0,2.0,2.0,6.0,33.3,4.0,79.0,18.0,22.8,19.0,28.0,32.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0
Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,1997,7.6,17.0,8.0,11.0,3.0,3.0,9.0,15.0,60.0,6.0,116.0,22.0,19.0,60.0,36.0,20.0,21.0,1.0,0.0,20.0,2.0,19.0,30.0,0.0
Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,27,1992,36.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,5.0,2.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
Simon Terodde,de GER,"FW,MF",Köln,de Bundesliga,31,1988,9.0,13.0,5.0,6.0,6.0,1.0,7.0,21.0,33.3,14.0,217.0,54.0,24.9,29.0,111.0,77.0,14.0,4.0,0.0,10.0,4.0,17.0,14.0,0.0
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,29,1990,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Terrier,fr FRA,"FW,MF",Lyon,fr Ligue 1,22,1997,13.3,21.0,15.0,8.0,8.0,5.0,3.0,15.0,20.0,12.0,298.0,75.0,25.2,56.0,144.0,98.0,20.0,2.0,0.0,18.0,12.0,33.0,7.0,0.0
Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,19,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,23,1995,11.9,37.0,25.0,20.0,13.0,4.0,11.0,21.0,52.4,10.0,150.0,48.0,32.0,67.0,54.0,29.0,21.0,3.0,0.0,18.0,15.0,52.0,43.0,0.0
Alexander Tettey,no NOR,"MF,DF",Norwich City,eng Premier League,33,1986,26.0,31.0,20.0,11.0,18.0,2.0,12.0,43.0,27.9,31.0,384.0,98.0,25.5,185.0,177.0,22.0,40.0,15.0,0.0,25.0,26.0,57.0,85.0,0.0
Florian Thauvin,fr FRA,FW,Marseille,fr Ligue 1,26,1993,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,11.1,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Demba Thiam,sn SEN,GK,SPAL,it Serie A,21,1998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Malick Thiaw,fi FIN,DF,Schalke 04,de Bundesliga,17,2001,0.8,2.0,1.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,14.0,3.0,21.4,6.0,7.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,4.0,1.0
Niclas Thiede,de GER,GK,Freiburg,de Bundesliga,20,1999,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,17,2002,6.2,10.0,7.0,3.0,7.0,0.0,4.0,9.0,44.4,5.0,139.0,36.0,25.9,25.0,80.0,34.0,11.0,0.0,0.0,11.0,5.0,15.0,11.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sada Thioub,sn SEN,"MF,FW",Angers,fr Ligue 1,24,1995,16.8,21.0,15.0,12.0,6.0,3.0,5.0,21.0,23.8,16.0,347.0,84.0,24.2,78.0,162.0,107.0,20.0,2.0,0.0,18.0,9.0,30.0,8.0,0.0
Jordan Thomas,eng ENG,FW,Norwich City,eng Premier League,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,,,3.0,4.0,3.0,2.0,2.0,0.0,1.0,4.0,25.0,3.0,36.0,8.0,22.2,13.0,17.0,6.0,3.0,0.0,0.0,3.0,1.0,5.0,10.0,0.0
Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,31,1988,26.0,29.0,23.0,17.0,12.0,0.0,8.0,30.0,26.7,22.0,227.0,90.0,39.6,164.0,59.0,4.0,53.0,20.0,1.0,33.0,33.0,62.0,179.0,1.0
Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,25,1993,23.0,33.0,24.0,9.0,13.0,11.0,15.0,56.0,26.8,41.0,638.0,172.0,27.0,94.0,312.0,232.0,24.0,2.0,0.0,22.0,7.0,40.0,6.0,0.0
Erik Thommy,de GER,"DF,FW",Düsseldorf,de Bundesliga,24,1994,25.1,39.0,27.0,17.0,14.0,8.0,14.0,39.0,35.9,25.0,480.0,144.0,30.0,142.0,217.0,121.0,41.0,2.0,0.0,39.0,20.0,59.0,20.0,1.0
Max Thompson,eng ENG,FW,Burnley,eng Premier League,17,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morten Thorsby,no NOR,"MF,DF",Sampdoria,it Serie A,23,1996,20.7,48.0,28.0,17.0,18.0,13.0,18.0,55.0,32.7,37.0,387.0,102.0,26.4,136.0,161.0,90.0,48.0,7.0,0.0,41.0,6.0,54.0,42.0,2.0
Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,21,1997,24.5,24.0,18.0,9.0,8.0,7.0,11.0,29.0,37.9,18.0,457.0,105.0,23.0,65.0,198.0,194.0,28.0,1.0,0.0,27.0,11.0,35.0,22.0,0.0
Khéphren Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,18,2001,6.6,26.0,14.0,20.0,6.0,0.0,7.0,16.0,43.8,9.0,123.0,29.0,23.6,59.0,55.0,9.0,12.0,2.0,0.0,10.0,5.0,31.0,17.0,0.0
Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,22,1997,31.4,57.0,40.0,18.0,28.0,11.0,15.0,71.0,21.1,56.0,604.0,166.0,27.5,155.0,325.0,124.0,51.0,6.0,0.0,45.0,18.0,75.0,24.0,0.0
Kieran Tierney,sco SCO,DF,Arsenal,eng Premier League,22,1997,11.0,21.0,11.0,12.0,5.0,4.0,10.0,15.0,66.7,5.0,126.0,39.0,31.0,62.0,51.0,13.0,22.0,4.0,0.0,18.0,10.0,31.0,44.0,0.0
Cheick Timite,ci CIV,"MF,FW",Amiens,fr Ligue 1,21,1997,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,7.0,33.3,4.0,12.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
David Timor,es ESP,"MF,DF",Getafe,es La Liga,29,1989,10.5,11.0,6.0,4.0,7.0,0.0,3.0,13.0,23.1,10.0,138.0,38.0,27.5,32.0,89.0,17.0,10.0,3.0,0.0,7.0,7.0,18.0,44.0,0.0
Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,26,1993,13.4,23.0,11.0,13.0,10.0,0.0,8.0,15.0,53.3,7.0,132.0,46.0,34.8,66.0,58.0,8.0,20.0,3.0,1.0,17.0,24.0,47.0,83.0,1.0
Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,19,1999,0.9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,42.9,4.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0
Jean-Clair Todibo,fr FRA,DF,Schalke 04,de Bundesliga,19,1999,4.1,15.0,10.0,13.0,2.0,0.0,9.0,12.0,75.0,3.0,75.0,29.0,38.7,46.0,27.0,2.0,5.0,0.0,0.0,5.0,9.0,24.0,25.0,1.0
Karl Toko Ekambi,cm CMR,FW,Villarreal,es La Liga,26,1992,11.0,4.0,2.0,0.0,1.0,3.0,1.0,4.0,25.0,3.0,177.0,56.0,31.6,13.0,86.0,78.0,1.0,0.0,0.0,1.0,3.0,7.0,4.0,0.0
Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,26,1992,6.0,6.0,5.0,2.0,1.0,3.0,2.0,5.0,40.0,3.0,67.0,16.0,23.9,5.0,27.0,35.0,5.0,0.0,0.0,5.0,0.0,6.0,1.0,0.0
Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,24,1994,7.1,11.0,8.0,5.0,3.0,3.0,1.0,11.0,9.1,10.0,112.0,43.0,38.4,31.0,57.0,24.0,9.0,3.0,0.0,6.0,3.0,14.0,2.0,0.0
Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,24,1994,24.3,38.0,19.0,27.0,7.0,4.0,18.0,41.0,43.9,23.0,342.0,105.0,30.7,168.0,119.0,55.0,52.0,16.0,0.0,36.0,17.0,55.0,51.0,2.0
Rafael Tolói,br BRA,DF,Atalanta,it Serie A,28,1990,29.0,69.0,51.0,37.0,27.0,5.0,39.0,89.0,43.8,50.0,351.0,125.0,35.6,146.0,179.0,26.0,50.0,22.0,1.0,28.0,25.0,94.0,147.0,1.0
Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,24,1994,11.9,7.0,5.0,3.0,4.0,0.0,1.0,10.0,10.0,9.0,200.0,44.0,22.0,20.0,109.0,71.0,11.0,1.0,0.0,10.0,6.0,13.0,5.0,0.0
Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,20,1998,28.1,48.0,28.0,29.0,11.0,8.0,24.0,46.0,52.2,22.0,420.0,128.0,30.5,201.0,152.0,67.0,65.0,11.0,1.0,54.0,34.0,82.0,107.0,3.0
James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,30,1989,17.6,30.0,14.0,23.0,7.0,0.0,12.0,18.0,66.7,6.0,138.0,45.0,32.6,98.0,35.0,5.0,33.0,15.0,0.0,18.0,12.0,42.0,138.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fikayo Tomori,eng ENG,DF,Chelsea,eng Premier League,21,1997,14.3,30.0,15.0,19.0,10.0,1.0,7.0,13.0,53.8,6.0,149.0,48.0,32.2,82.0,64.0,3.0,29.0,9.0,0.0,20.0,15.0,45.0,93.0,2.0
Nenad Tomović,rs SRB,DF,SPAL,it Serie A,31,1987,19.5,21.0,11.0,15.0,4.0,2.0,10.0,17.0,58.8,7.0,204.0,49.0,24.0,117.0,61.0,26.0,45.0,26.0,0.0,19.0,24.0,45.0,90.0,0.0
Sandro Tonali,it ITA,MF,Brescia,it Serie A,19,2000,33.5,52.0,41.0,22.0,27.0,3.0,14.0,48.0,29.2,34.0,558.0,140.0,25.1,220.0,274.0,64.0,57.0,14.0,0.0,43.0,32.0,84.0,46.0,0.0
Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,29,1990,7.8,17.0,11.0,15.0,1.0,1.0,6.0,13.0,46.2,7.0,72.0,23.0,31.9,42.0,23.0,7.0,14.0,7.0,0.0,7.0,4.0,21.0,24.0,0.0
Toño,es ESP,DF,Levante,es La Liga,29,1989,17.7,28.0,13.0,20.0,7.0,1.0,13.0,29.0,44.8,16.0,175.0,53.0,30.3,97.0,61.0,17.0,39.0,3.0,0.0,36.0,8.0,36.0,45.0,0.0
Ömer Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,30,1989,7.9,10.0,6.0,5.0,4.0,1.0,3.0,5.0,60.0,2.0,73.0,19.0,26.0,43.0,28.0,2.0,13.0,6.0,0.0,7.0,9.0,19.0,53.0,0.0
Ernesto Torregrossa,it ITA,FW,Brescia,it Serie A,27,1992,20.5,15.0,8.0,5.0,8.0,2.0,5.0,26.0,19.2,21.0,317.0,61.0,19.2,39.0,148.0,130.0,17.0,6.0,0.0,11.0,2.0,17.0,19.0,0.0
Lucas Torreira,uy URU,MF,Arsenal,eng Premier League,23,1996,16.8,37.0,24.0,17.0,16.0,4.0,12.0,33.0,36.4,21.0,403.0,102.0,25.3,156.0,200.0,47.0,29.0,9.0,0.0,20.0,24.0,61.0,30.0,1.0
Ferrán Torres,es ESP,"MF,FW",Valencia,es La Liga,19,2000,25.0,20.0,15.0,8.0,11.0,1.0,4.0,27.0,14.8,23.0,462.0,95.0,20.6,132.0,236.0,94.0,40.0,4.0,0.0,36.0,12.0,32.0,14.0,0.0
Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,24,1994,17.7,50.0,31.0,14.0,31.0,5.0,34.0,66.0,51.5,32.0,425.0,116.0,27.3,103.0,205.0,117.0,26.0,2.0,0.0,24.0,8.0,58.0,9.0,0.0
Pau Torres,es ESP,DF,Villarreal,es La Liga,22,1997,33.0,37.0,23.0,27.0,8.0,2.0,21.0,33.0,63.6,12.0,262.0,82.0,31.3,164.0,90.0,8.0,63.0,27.0,0.0,36.0,19.0,56.0,184.0,1.0
Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,30,1989,30.2,24.0,20.0,9.0,13.0,2.0,12.0,52.0,23.1,40.0,383.0,96.0,25.1,80.0,211.0,92.0,57.0,3.0,0.0,54.0,22.0,46.0,50.0,0.0
Lucas Torró,es ESP,"MF,FW",Eint Frankfurt,de Bundesliga,25,1994,3.7,12.0,8.0,5.0,7.0,0.0,5.0,12.0,41.7,7.0,73.0,24.0,32.9,26.0,38.0,9.0,7.0,1.0,0.0,6.0,5.0,17.0,11.0,0.0
