Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen touches,Def 3rd touches,Mid 3rd touches,Att 3rd touches,Touches in Box,Live ball touches,Successful Dribbles,Attempted Dribbles,Successful Dribble %,Players dribbled past,Megs,Carries,Total Distance carries,ProgDist carries,Pass Targets,Passes Received,Passes Received %,Miscon,Passes Dispossed
Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,26,1991,16.9,1332.0,64.0,356.0,689.0,374.0,13.0,1179.0,10.0,17.0,58.8,10.0,0.0,915.0,4601.0,2976.0,901.0,862.0,95.7,9.0,11.0
Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,26,1992,36.1,1659.0,6.0,62.0,536.0,1173.0,322.0,1578.0,79.0,139.0,56.8,86.0,8.0,1393.0,8881.0,5570.0,2138.0,1301.0,60.9,108.0,122.0
Bartosz Salamon,pl POL,DF,Frosinone,it Serie A,27,1991,19.2,1001.0,181.0,610.0,406.0,29.0,12.0,965.0,2.0,2.0,100.0,2.0,0.0,536.0,2988.0,1701.0,528.0,514.0,97.3,2.0,1.0
Carlos Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,24,1993,5.1,315.0,27.0,156.0,166.0,17.0,2.0,305.0,1.0,1.0,100.0,1.0,0.0,192.0,1165.0,646.0,194.0,187.0,96.4,3.0,1.0
William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2001,14.2,815.0,82.0,451.0,376.0,32.0,10.0,781.0,9.0,12.0,75.0,9.0,0.0,547.0,2978.0,1511.0,524.0,510.0,97.3,7.0,8.0
Yannis Salibur,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,27,1991,9.8,470.0,0.0,43.0,236.0,242.0,31.0,442.0,27.0,37.0,73.0,27.0,1.0,392.0,3236.0,1970.0,460.0,339.0,73.7,18.0,25.0
Yannis Salibur,fr FRA,FW,Guingamp,fr Ligue 1,27,1991,0.2,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,5.0,2.0,1.0,50.0,0.0,0.0
Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,21,1997,5.9,247.0,7.0,45.0,126.0,95.0,21.0,238.0,9.0,23.0,39.1,9.0,0.0,184.0,1342.0,772.0,223.0,174.0,78.0,12.0,14.0
Edgar Salli,cm CMR,"MF,FW",Nürnberg,de Bundesliga,25,1992,1.3,32.0,3.0,9.0,10.0,16.0,2.0,30.0,2.0,2.0,100.0,2.0,0.0,28.0,136.0,26.0,40.0,21.0,52.5,2.0,3.0
Brice Samba,fr FRA,GK,Caen,fr Ligue 1,24,1994,38.0,1332.0,1157.0,1326.0,9.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0,0.0,598.0,3114.0,1928.0,460.0,458.0,99.6,0.0,1.0
Junior Sambia,fr FRA,"MF,FW",Montpellier,fr Ligue 1,21,1996,10.3,590.0,6.0,55.0,303.0,294.0,33.0,528.0,31.0,57.0,54.4,35.0,1.0,443.0,3361.0,2149.0,510.0,392.0,76.9,31.0,28.0
Paolo Sammarco,it ITA,MF,Frosinone,it Serie A,35,1983,6.1,352.0,5.0,64.0,235.0,82.0,4.0,340.0,2.0,3.0,66.7,2.0,0.0,236.0,1383.0,689.0,250.0,232.0,92.8,2.0,3.0
Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,32,1986,6.0,289.0,7.0,53.0,141.0,120.0,10.0,281.0,7.0,7.0,100.0,7.0,0.0,224.0,1126.0,636.0,262.0,203.0,77.5,6.0,16.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel San José,es ESP,MF,Athletic Club,es La Liga,29,1989,19.3,947.0,50.0,198.0,577.0,206.0,34.0,931.0,7.0,13.0,53.8,9.0,1.0,534.0,2232.0,1080.0,644.0,554.0,86.0,12.0,16.0
Antonio Sanabria,py PAR,FW,Genoa,it Serie A,22,1996,8.5,262.0,3.0,20.0,109.0,150.0,50.0,256.0,8.0,13.0,61.5,9.0,0.0,168.0,1145.0,572.0,436.0,188.0,43.1,21.0,18.0
Antonio Sanabria,py PAR,FW,Betis,es La Liga,22,1996,9.0,236.0,5.0,14.0,152.0,85.0,29.0,217.0,14.0,17.0,82.4,15.0,1.0,164.0,1025.0,382.0,307.0,167.0,54.4,26.0,10.0
Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,20,1997,6.4,441.0,2.0,44.0,273.0,163.0,25.0,425.0,18.0,24.0,75.0,20.0,0.0,367.0,2181.0,1474.0,379.0,343.0,90.5,9.0,11.0
Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,eng Premier League,29,1988,9.8,525.0,2.0,54.0,228.0,272.0,58.0,517.0,20.0,28.0,71.4,21.0,0.0,449.0,2646.0,1329.0,546.0,416.0,76.2,19.0,27.0
Carlos Sánchez,co COL,MF,West Ham,eng Premier League,32,1986,2.7,157.0,8.0,35.0,113.0,18.0,1.0,151.0,6.0,8.0,75.0,6.0,0.0,114.0,477.0,165.0,110.0,105.0,95.5,1.0,2.0
Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,22,1996,21.6,1659.0,179.0,885.0,819.0,39.0,16.0,1636.0,0.0,1.0,0.0,0.0,0.0,1113.0,5174.0,2503.0,1168.0,1152.0,98.6,3.0,7.0
Javi Sánchez,es ESP,DF,Real Madrid,es La Liga,21,1997,0.5,15.0,6.0,12.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,5.0,5.0,100.0,0.0,0.0
Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,30,1987,14.1,733.0,32.0,189.0,429.0,163.0,17.0,717.0,3.0,7.0,42.9,3.0,0.0,485.0,2338.0,943.0,511.0,470.0,92.0,14.0,12.0
Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,18,2000,27.3,1805.0,10.0,182.0,750.0,1046.0,138.0,1691.0,121.0,200.0,60.5,132.0,7.0,1589.0,11396.0,6781.0,1700.0,1404.0,82.6,72.0,72.0
Sandro,br BRA,MF,Udinese,it Serie A,29,1989,6.6,344.0,35.0,103.0,201.0,57.0,6.0,334.0,6.0,6.0,100.0,6.0,0.0,182.0,893.0,421.0,169.0,158.0,93.5,3.0,4.0
Sandro,br BRA,MF,Genoa,it Serie A,29,1989,7.9,424.0,46.0,132.0,239.0,65.0,6.0,420.0,1.0,1.0,100.0,1.0,0.0,217.0,805.0,297.0,235.0,209.0,88.9,2.0,2.0
Alex Sandro,br BRA,DF,Juventus,it Serie A,27,1991,26.5,2228.0,103.0,543.0,1130.0,738.0,64.0,2034.0,34.0,61.0,55.7,35.0,1.0,1604.0,9465.0,5729.0,1651.0,1561.0,94.5,28.0,34.0
Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,1996,20.7,1253.0,8.0,68.0,325.0,932.0,212.0,1192.0,60.0,104.0,57.7,65.0,6.0,1073.0,6307.0,3619.0,1244.0,986.0,79.3,68.0,56.0
Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,29.0,1852.0,223.0,1013.0,918.0,70.0,26.0,1800.0,19.0,21.0,90.5,19.0,1.0,1190.0,7892.0,4569.0,1168.0,1145.0,98.0,10.0,8.0
Luca Sangalli,es ESP,"MF,FW",Real Sociedad,es La Liga,23,1995,11.1,507.0,6.0,87.0,315.0,164.0,17.0,501.0,18.0,25.0,72.0,18.0,0.0,407.0,2408.0,1319.0,473.0,369.0,78.0,20.0,20.0
Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,27.4,1909.0,108.0,518.0,1231.0,307.0,32.0,1874.0,55.0,70.0,78.6,56.0,1.0,1416.0,7878.0,4145.0,1387.0,1273.0,91.8,36.0,29.0
Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,16.4,808.0,8.0,119.0,559.0,191.0,29.0,795.0,39.0,51.0,76.5,41.0,0.0,676.0,3383.0,1974.0,768.0,606.0,78.9,21.0,26.0
Baissama Sankoh,gn GUI,"MF,FW",Caen,fr Ligue 1,26,1992,7.2,277.0,20.0,89.0,153.0,56.0,7.0,274.0,11.0,18.0,61.1,11.0,0.0,199.0,1203.0,511.0,218.0,172.0,78.9,11.0,12.0
Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,13.8,442.0,12.0,32.0,174.0,244.0,100.0,433.0,11.0,21.0,52.4,12.0,0.0,293.0,962.0,381.0,698.0,336.0,48.1,38.0,27.0
Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,1994,26.7,1689.0,22.0,296.0,1078.0,456.0,37.0,1667.0,40.0,61.0,65.6,42.0,1.0,1280.0,7470.0,4137.0,1404.0,1195.0,85.1,47.0,37.0
Nicola Sansone,it ITA,FW,Bologna,it Serie A,26,1991,12.7,581.0,7.0,65.0,243.0,328.0,57.0,568.0,20.0,40.0,50.0,22.0,1.0,467.0,3366.0,1930.0,582.0,423.0,72.7,30.0,39.0
Nicola Sansone,it ITA,"FW,MF",Villarreal,es La Liga,26,1991,0.4,23.0,0.0,1.0,9.0,17.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,108.0,70.0,35.0,21.0,60.0,3.0,1.0
Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,1995,36.1,1909.0,80.0,547.0,1247.0,248.0,18.0,1896.0,39.0,51.0,76.5,39.0,2.0,1243.0,7144.0,3709.0,1208.0,1143.0,94.6,28.0,30.0
Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,1985,20.0,634.0,518.0,631.0,5.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,244.0,1517.0,1045.0,165.0,164.0,99.4,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Santander,py PAR,FW,Bologna,it Serie A,27,1991,22.9,837.0,33.0,81.0,362.0,418.0,145.0,820.0,9.0,20.0,45.0,9.0,0.0,442.0,2137.0,650.0,1137.0,621.0,54.6,50.0,24.0
Davide Santon,it ITA,DF,Roma,it Serie A,27,1991,11.2,794.0,40.0,206.0,435.0,209.0,7.0,669.0,21.0,29.0,72.4,22.0,1.0,545.0,3626.0,2131.0,527.0,500.0,94.9,8.0,7.0
Michael Santos,uy URU,"FW,MF",Leganés,es La Liga,25,1993,6.2,180.0,0.0,14.0,87.0,91.0,23.0,174.0,3.0,9.0,33.3,5.0,0.0,112.0,783.0,484.0,319.0,127.0,39.8,16.0,11.0
Samir Santos,br BRA,DF,Udinese,it Serie A,23,1994,20.0,1068.0,113.0,500.0,509.0,103.0,14.0,959.0,9.0,14.0,64.3,9.0,0.0,594.0,2658.0,1489.0,605.0,573.0,94.7,9.0,8.0
Riccardo Saponara,it ITA,"MF,FW",Sampdoria,it Serie A,26,1991,10.1,627.0,14.0,68.0,320.0,299.0,42.0,618.0,13.0,26.0,50.0,14.0,4.0,526.0,3001.0,1961.0,652.0,505.0,77.5,22.0,37.0
Pablo Sarabia,es ESP,"MF,FW",Sevilla,es La Liga,26,1992,30.3,1805.0,14.0,200.0,746.0,984.0,174.0,1631.0,35.0,69.0,50.7,37.0,1.0,1319.0,6905.0,4034.0,1671.0,1288.0,77.1,53.0,41.0
Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,557.0,20.0,147.0,280.0,172.0,13.0,479.0,12.0,25.0,48.0,12.0,0.0,347.0,2156.0,1350.0,330.0,313.0,94.8,4.0,5.0
Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,104.0,1.0,5.0,55.0,52.0,14.0,103.0,4.0,7.0,57.1,4.0,0.0,86.0,421.0,198.0,149.0,86.0,57.7,13.0,4.0
Bouna Sarr,gn GUI,"DF,FW",Marseille,fr Ligue 1,26,1992,24.9,1780.0,69.0,447.0,858.0,612.0,35.0,1534.0,51.0,90.0,56.7,57.0,0.0,1188.0,8016.0,4625.0,1165.0,1058.0,90.8,42.0,38.0
Ismaila Sarr,sn SEN,"FW,MF",Rennes,fr Ligue 1,20,1998,31.0,1218.0,8.0,123.0,582.0,676.0,161.0,1197.0,70.0,132.0,53.0,76.0,3.0,1060.0,9987.0,7177.0,1408.0,935.0,66.4,86.0,84.0
Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,2470.0,214.0,1211.0,1298.0,129.0,9.0,2320.0,12.0,20.0,60.0,14.0,0.0,1631.0,8212.0,4765.0,1747.0,1712.0,98.0,14.0,9.0
Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1986,1.3,103.0,2.0,15.0,69.0,23.0,1.0,102.0,1.0,2.0,50.0,1.0,0.0,84.0,349.0,145.0,87.0,81.0,93.1,2.0,1.0
Marco Sau,it ITA,"MF,FW",Sampdoria,it Serie A,30,1987,0.6,40.0,0.0,3.0,19.0,21.0,3.0,40.0,1.0,3.0,33.3,1.0,0.0,33.0,248.0,105.0,43.0,29.0,67.4,1.0,3.0
Marco Sau,it ITA,FW,Cagliari,it Serie A,30,1987,6.2,226.0,4.0,30.0,87.0,130.0,40.0,221.0,5.0,12.0,41.7,6.0,0.0,188.0,1310.0,587.0,278.0,176.0,63.3,16.0,19.0
Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,2310.0,88.0,550.0,1297.0,645.0,25.0,1999.0,91.0,127.0,71.7,93.0,4.0,1529.0,9890.0,5633.0,1340.0,1259.0,94.0,38.0,41.0
Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,682.0,93.0,338.0,362.0,23.0,13.0,664.0,1.0,1.0,100.0,1.0,0.0,385.0,1995.0,1079.0,410.0,397.0,96.8,5.0,0.0
Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,22.2,1383.0,180.0,763.0,625.0,110.0,27.0,1340.0,12.0,19.0,63.2,13.0,0.0,797.0,5037.0,3350.0,790.0,765.0,96.8,10.0,8.0
Ezequiel Schelotto,it ITA,"DF,MF",Chievo,it Serie A,29,1989,1.6,120.0,13.0,45.0,60.0,30.0,5.0,107.0,0.0,3.0,0.0,0.0,0.0,64.0,709.0,468.0,61.0,58.0,95.1,1.0,5.0
Nicolás Schiappacasse,uy URU,FW,Parma,it Serie A,19,1999,0.9,30.0,0.0,5.0,16.0,12.0,2.0,26.0,1.0,3.0,33.3,2.0,0.0,15.0,64.0,31.0,38.0,18.0,47.4,3.0,2.0
Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,1987,20.5,1542.0,52.0,378.0,898.0,380.0,17.0,1415.0,16.0,24.0,66.7,17.0,0.0,1080.0,5534.0,3108.0,1141.0,1078.0,94.5,12.0,17.0
Patrik Schick,cz CZE,FW,Roma,it Serie A,22,1996,14.6,466.0,21.0,54.0,202.0,231.0,87.0,453.0,16.0,27.0,59.3,16.0,1.0,287.0,1665.0,693.0,640.0,343.0,53.6,50.0,22.0
Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,1989,2.9,116.0,5.0,6.0,59.0,55.0,18.0,111.0,5.0,7.0,71.4,5.0,1.0,65.0,308.0,163.0,141.0,87.0,61.7,8.0,7.0
Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,28,1990,36.2,1907.0,212.0,1131.0,812.0,62.0,33.0,1867.0,1.0,2.0,50.0,1.0,0.0,957.0,4534.0,1928.0,1096.0,1039.0,94.8,5.0,3.0
Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,8.6,547.0,62.0,333.0,247.0,10.0,5.0,537.0,5.0,6.0,83.3,5.0,0.0,370.0,2170.0,1253.0,375.0,368.0,98.1,3.0,1.0
Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,2.5,129.0,15.0,62.0,69.0,11.0,2.0,116.0,3.0,3.0,100.0,3.0,0.0,85.0,662.0,363.0,74.0,70.0,94.6,0.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,25,1992,18.6,884.0,33.0,204.0,475.0,277.0,64.0,875.0,26.0,39.0,66.7,28.0,1.0,611.0,3542.0,1881.0,734.0,586.0,79.8,26.0,35.0
Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38.0,1304.0,1091.0,1280.0,23.0,2.0,1.0,875.0,2.0,2.0,100.0,2.0,0.0,639.0,3150.0,1833.0,541.0,538.0,99.4,0.0,0.0
Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,536.0,21.0,120.0,293.0,151.0,9.0,462.0,4.0,8.0,50.0,4.0,0.0,348.0,1944.0,1094.0,364.0,338.0,92.9,9.0,8.0
Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28.0,1647.0,81.0,472.0,762.0,506.0,21.0,1268.0,19.0,33.0,57.6,19.0,0.0,925.0,4618.0,2617.0,957.0,835.0,87.3,16.0,21.0
Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,1989,9.3,640.0,25.0,156.0,426.0,79.0,4.0,634.0,7.0,8.0,87.5,7.0,0.0,440.0,1687.0,548.0,443.0,422.0,95.3,4.0,7.0
Alessandro Schöpf,at AUT,"MF,DF",Schalke 04,de Bundesliga,24,1994,11.2,628.0,13.0,140.0,356.0,210.0,33.0,594.0,18.0,35.0,51.4,20.0,2.0,468.0,3597.0,1998.0,467.0,399.0,85.4,13.0,23.0
Nico Schulz,de GER,"DF,MF",Hoffenheim,de Bundesliga,25,1993,28.2,1847.0,51.0,423.0,876.0,717.0,110.0,1598.0,51.0,100.0,51.0,56.0,4.0,1309.0,9479.0,6316.0,1376.0,1208.0,87.8,46.0,39.0
André Schürrle,de GER,"FW,MF",Fulham,eng Premier League,27,1990,18.2,819.0,19.0,116.0,367.0,388.0,44.0,800.0,27.0,54.0,50.0,30.0,2.0,610.0,3600.0,1795.0,822.0,584.0,71.0,47.0,32.0
Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,23.1,1443.0,71.0,341.0,871.0,312.0,8.0,1288.0,15.0,15.0,100.0,15.0,0.0,779.0,3222.0,1684.0,797.0,740.0,92.8,13.0,17.0
Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33.0,1367.0,1146.0,1366.0,5.0,0.0,0.0,957.0,0.0,0.0,0.0,0.0,0.0,733.0,4090.0,2035.0,613.0,611.0,99.7,1.0,0.0
Matteo Scozzarella,it ITA,MF,Parma,it Serie A,30,1988,16.2,849.0,61.0,250.0,456.0,186.0,2.0,750.0,11.0,17.0,64.7,11.0,0.0,478.0,2837.0,1223.0,467.0,444.0,95.1,4.0,8.0
Simone Scuffet,it ITA,GK,Udinese,it Serie A,22,1996,9.0,285.0,266.0,284.0,1.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,125.0,648.0,311.0,92.0,92.0,100.0,0.0,0.0
Andrea Seculin,it ITA,GK,Chievo,it Serie A,28,1990,1.0,26.0,21.0,26.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,14.0,11.0,11.0,100.0,0.0,0.0
Stanley Segarel,fr FRA,"FW,MF",Amiens,fr Ligue 1,24,1994,0.2,6.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,3.0,9.0,5.0,55.6,3.0,0.0
Davie Selke,de GER,"FW,MF",Hertha BSC,de Bundesliga,23,1995,19.3,699.0,10.0,36.0,332.0,370.0,121.0,671.0,30.0,56.0,53.6,33.0,0.0,423.0,2754.0,1607.0,997.0,556.0,55.8,57.0,37.0
Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,24,1994,18.5,1077.0,39.0,222.0,715.0,212.0,6.0,1050.0,13.0,19.0,68.4,14.0,0.0,758.0,3429.0,1503.0,779.0,714.0,91.7,9.0,11.0
Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37.0,1236.0,1119.0,1233.0,5.0,0.0,0.0,835.0,1.0,1.0,100.0,1.0,0.0,600.0,2721.0,1329.0,462.0,459.0,99.4,0.0,1.0
Ken Sema,se SWE,"FW,MF",Watford,eng Premier League,24,1993,8.4,374.0,6.0,46.0,183.0,176.0,38.0,367.0,22.0,41.0,53.7,22.0,1.0,286.0,2064.0,1020.0,360.0,266.0,73.9,13.0,29.0
Alfa Semedo,gw GNB,MF,Espanyol,es La Liga,20,1997,0.5,34.0,1.0,9.0,19.0,7.0,1.0,33.0,2.0,3.0,66.7,3.0,0.0,20.0,214.0,120.0,26.0,20.0,76.9,1.0,1.0
Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,1406.0,45.0,348.0,684.0,476.0,49.0,1281.0,31.0,54.0,57.4,33.0,0.0,1092.0,5832.0,3290.0,1094.0,1019.0,93.1,16.0,22.0
Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,1994,9.4,463.0,57.0,281.0,190.0,23.0,13.0,454.0,5.0,9.0,55.6,7.0,0.0,284.0,1507.0,584.0,287.0,269.0,93.7,3.0,5.0
Adrian Šemper,hr CRO,GK,Chievo,it Serie A,20,1998,6.0,219.0,204.0,219.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,89.0,513.0,335.0,60.0,60.0,100.0,0.0,0.0
Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,22,1995,21.9,1715.0,33.0,319.0,1036.0,484.0,28.0,1584.0,30.0,44.0,68.2,31.0,2.0,1230.0,6896.0,3628.0,1333.0,1222.0,91.7,34.0,25.0
Luigi Sepe,it ITA,GK,Parma,it Serie A,27,1991,37.0,1322.0,1223.0,1320.0,4.0,0.0,0.0,745.0,0.0,0.0,0.0,0.0,0.0,463.0,2391.0,1712.0,333.0,332.0,99.7,0.0,0.0
Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,21,1997,19.2,721.0,12.0,134.0,442.0,220.0,42.0,720.0,35.0,62.0,56.5,40.0,1.0,553.0,3982.0,2376.0,544.0,424.0,77.9,40.0,32.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean Seri,ci CIV,MF,Fulham,eng Premier League,27,1991,24.9,1933.0,61.0,380.0,1162.0,481.0,16.0,1785.0,16.0,21.0,76.2,16.0,0.0,1335.0,5561.0,2770.0,1498.0,1367.0,91.3,27.0,32.0
Leonardo Sernicola,it ITA,FW,Sassuolo,it Serie A,21,1997,0.1,4.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,6.0,5.0,4.0,80.0,0.0,0.0
Julien Serrano,fr FRA,"MF,DF",Monaco,fr Ligue 1,20,1998,1.3,74.0,4.0,16.0,32.0,29.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,47.0,216.0,102.0,57.0,43.0,75.4,1.0,2.0
Grégory Sertic,fr FRA,MF,Marseille,fr Ligue 1,28,1989,1.2,77.0,2.0,23.0,51.0,7.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,45.0,204.0,112.0,43.0,43.0,100.0,1.0,0.0
Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,18,2000,25.6,1144.0,55.0,277.0,498.0,447.0,91.0,1045.0,32.0,65.0,49.2,35.0,3.0,799.0,4669.0,2930.0,1010.0,686.0,67.9,47.0,54.0
Paik Seung-ho,kr KOR,"FW,MF",Girona,es La Liga,21,1997,0.7,28.0,1.0,4.0,18.0,9.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,23.0,105.0,62.0,24.0,21.0,87.5,0.0,2.0
Stephan El Shaarawy,it ITA,FW,Roma,it Serie A,25,1992,23.4,1160.0,13.0,160.0,489.0,611.0,129.0,1139.0,56.0,98.0,57.1,62.0,1.0,979.0,6959.0,4091.0,1189.0,904.0,76.0,42.0,34.0
Meritan Shabani,al ALB,FW,Bayern Munich,de Bundesliga,19,1999,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,21.0,4.0,2.0,50.0,0.0,0.0
Xherdan Shaqiri,ch SUI,"FW,MF",Liverpool,eng Premier League,26,1991,11.8,819.0,7.0,66.0,421.0,380.0,38.0,765.0,8.0,14.0,57.1,8.0,0.0,647.0,3034.0,1238.0,728.0,624.0,85.7,24.0,23.0
Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,28.8,2265.0,110.0,564.0,1174.0,656.0,53.0,1959.0,28.0,39.0,71.8,30.0,0.0,1444.0,6919.0,3873.0,1456.0,1371.0,94.2,19.0,17.0
Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,26,1992,10.5,770.0,19.0,189.0,442.0,190.0,11.0,683.0,14.0,17.0,82.4,15.0,0.0,485.0,2275.0,1223.0,509.0,470.0,92.3,7.0,3.0
Gaku Shibasaki,jp JPN,"MF,FW",Getafe,es La Liga,26,1992,4.3,196.0,2.0,35.0,88.0,83.0,9.0,181.0,3.0,7.0,42.9,3.0,0.0,130.0,757.0,367.0,156.0,112.0,71.8,8.0,11.0
Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18.0,857.0,77.0,444.0,456.0,16.0,1.0,835.0,7.0,7.0,100.0,7.0,0.0,556.0,3065.0,1735.0,509.0,504.0,99.0,2.0,2.0
Djibril Sidibé,fr FRA,"DF,MF",Monaco,fr Ligue 1,26,1992,23.1,1703.0,63.0,358.0,856.0,582.0,40.0,1411.0,16.0,36.0,44.4,18.0,4.0,1047.0,5557.0,3362.0,1127.0,1000.0,88.7,29.0,31.0
Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,19,1999,14.0,716.0,43.0,175.0,481.0,91.0,10.0,708.0,2.0,4.0,50.0,3.0,0.0,408.0,1698.0,633.0,464.0,393.0,84.7,10.0,16.0
Sidnei,br BRA,DF,Betis,es La Liga,28,1989,19.4,1448.0,115.0,598.0,803.0,144.0,24.0,1379.0,15.0,19.0,78.9,16.0,0.0,1041.0,6125.0,3020.0,1063.0,1035.0,97.4,10.0,5.0
Theoson Siebatcheu,fr FRA,FW,Rennes,fr Ligue 1,22,1996,6.8,175.0,7.0,20.0,72.0,90.0,37.0,168.0,3.0,7.0,42.9,3.0,0.0,108.0,521.0,240.0,221.0,109.0,49.3,15.0,9.0
Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,3.0,141.0,24.0,83.0,59.0,6.0,1.0,133.0,2.0,2.0,100.0,2.0,0.0,74.0,456.0,273.0,71.0,70.0,98.6,0.0,3.0
Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,28,1989,34.6,1613.0,24.0,177.0,728.0,797.0,106.0,1432.0,38.0,62.0,61.3,42.0,0.0,1094.0,5193.0,2366.0,1353.0,996.0,73.6,56.0,47.0
Luca Siligardi,it ITA,FW,Parma,it Serie A,30,1988,18.2,755.0,19.0,132.0,356.0,327.0,36.0,716.0,38.0,70.0,54.3,41.0,1.0,573.0,4071.0,1995.0,672.0,500.0,74.4,29.0,38.0
