Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,Shots on Target,Shots on Target %,Shots Total p90,Shots on Target p90,Goals per shot,Goals per shot on target,Shots from Free Kicks,Penalty Kicks scored,Penalty Kicks attempted,xG,Non-penalty xG,npxG/Sh,G-xG,np:G-xG
Vasyl Kravets,ua UKR,DF,Leganés,es La Liga,20,1997,5.3,0.0,4.0,2.0,50.0,0.75,0.37,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Ladislav Krejčí,cz CZE,"MF,DF",Bologna,it Serie A,26,1992,11.8,0.0,9.0,4.0,44.4,0.76,0.34,0.0,0.0,1.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
Rene Krhin,si SVN,MF,Nantes,fr Ligue 1,28,1990,11.7,0.0,6.0,1.0,16.7,0.51,0.09,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4
Toni Kroos,de GER,MF,Real Madrid,es La Liga,28,1990,24.7,0.0,30.0,9.0,30.0,1.22,0.36,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.04,-1.2,-1.2
Rade Krunić,ba BIH,MF,Empoli,it Serie A,24,1993,30.8,5.0,54.0,15.0,27.8,1.75,0.49,0.09,0.33,0.0,0.0,0.0,4.4,4.4,0.08,0.6,0.6
Max Kruse,de GER,"FW,MF",Werder Bremen,de Bundesliga,30,1988,31.5,11.0,84.0,37.0,44.0,2.67,1.18,0.1,0.22,2.0,3.0,3.0,10.0,7.8,0.09,1.0,0.2
Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,25,1992,13.2,0.0,6.0,2.0,33.3,0.46,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
Yuya Kubo,jp JPN,"FW,MF",Nürnberg,de Bundesliga,24,1993,15.1,1.0,31.0,11.0,35.5,2.06,0.73,0.03,0.09,0.0,0.0,0.0,2.2,2.2,0.07,-1.2,-1.2
Juraj Kucka,sk SVK,MF,Parma,it Serie A,31,1987,17.1,4.0,24.0,8.0,33.3,1.41,0.47,0.13,0.38,0.0,1.0,1.0,2.0,1.3,0.05,2.0,1.7
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejan Kulusevski,se SWE,"DF,MF",Atalanta,it Serie A,18,2000,1.2,0.0,2.0,1.0,50.0,1.71,0.86,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,23,1995,21.2,0.0,30.0,7.0,23.3,1.41,0.33,0.0,0.0,1.0,0.0,0.0,0.8,0.8,0.03,-0.8,-0.8
Jasmin Kurtić,si SVN,MF,SPAL,it Serie A,29,1989,28.4,6.0,63.0,14.0,22.2,2.22,0.49,0.1,0.43,9.0,0.0,0.0,3.5,3.5,0.05,2.5,2.5
Layvin Kurzawa,fr FRA,"DF,MF",Paris S-G,fr Ligue 1,25,1992,11.2,1.0,7.0,2.0,28.6,0.62,0.18,0.14,0.5,0.0,0.0,0.0,1.5,1.5,0.23,-0.5,-0.5
Rafał Kurzawa,pl POL,"FW,MF",Amiens,fr Ligue 1,25,1993,2.7,1.0,2.0,1.0,50.0,0.75,0.38,0.5,1.0,0.0,0.0,0.0,0.3,0.3,0.17,0.7,0.7
Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,de Bundesliga,18,2000,4.7,2.0,11.0,7.0,63.6,2.33,1.48,0.18,0.29,1.0,0.0,0.0,1.1,1.1,0.1,0.9,0.9
Enock Kwateng,fr FRA,DF,Nantes,fr Ligue 1,21,1997,22.7,0.0,5.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,-0.5,-0.5
Grejohn Kyei,fr FRA,FW,Reims,fr Ligue 1,22,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonino La Gumina,it ITA,FW,Empoli,it Serie A,22,1996,12.1,2.0,30.0,9.0,30.0,2.48,0.74,0.07,0.22,0.0,0.0,0.0,5.4,5.4,0.19,-3.4,-3.4
Rajiv van La Parra,nl NED,"MF,FW",Huddersfield,eng Premier League,27,1991,4.5,0.0,5.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
Gaëtan Laborde,fr FRA,FW,Bordeaux,fr Ligue 1,24,1994,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,fr Ligue 1,24,1994,32.2,11.0,86.0,30.0,34.9,2.67,0.93,0.13,0.37,0.0,0.0,0.0,8.8,8.8,0.1,2.2,2.2
Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,27,1991,27.8,13.0,81.0,28.0,34.6,2.91,1.01,0.16,0.46,1.0,0.0,0.0,11.8,11.8,0.15,1.2,1.2
Alban Lafont,fr FRA,GK,Fiorentina,it Serie A,19,1999,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Víctor Laguardia,es ESP,DF,Alavés,es La Liga,28,1989,36.0,1.0,16.0,5.0,31.3,0.44,0.14,0.06,0.2,1.0,0.0,0.0,1.4,1.4,0.09,-0.4,-0.4
Abdou Lahat Diakhate,sn SEN,FW,Parma,it Serie A,19,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Konrad Laimer,at AUT,"MF,DF",RB Leipzig,de Bundesliga,21,1997,20.8,1.0,14.0,5.0,35.7,0.67,0.24,0.07,0.2,0.0,0.0,0.0,2.1,2.1,0.15,-1.1,-1.1
Diego Lainez,mx MEX,"MF,FW",Betis,es La Liga,18,2000,3.9,0.0,10.0,2.0,20.0,2.55,0.51,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2
Kenny Lala,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,26,1991,34.0,5.0,21.0,9.0,42.9,0.62,0.26,0.19,0.44,3.0,1.0,2.0,3.1,1.2,0.06,1.9,2.8
Adam Lallana,eng ENG,"MF,FW",Liverpool,eng Premier League,30,1988,5.2,0.0,5.0,2.0,40.0,0.96,0.38,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.08,-0.4,-0.4
Érik Lamela,ar ARG,"FW,MF",Tottenham,eng Premier League,26,1992,10.8,4.0,29.0,11.0,37.9,2.68,1.02,0.14,0.36,1.0,0.0,0.0,3.4,3.4,0.12,0.6,0.6
Mohamed Lamine Diaby,fr FRA,FW,Nice,fr Ligue 1,17,2001,1.8,0.0,2.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,26,1992,17.7,3.0,9.0,3.0,33.3,0.51,0.17,0.33,1.0,0.0,0.0,0.0,1.1,1.1,0.12,1.9,1.9
Michael Lang,ch SUI,DF,M'Gladbach,de Bundesliga,27,1991,13.9,1.0,9.0,3.0,33.3,0.65,0.22,0.11,0.33,0.0,0.0,0.0,1.1,1.1,0.12,-0.1,-0.1
Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,30,1988,15.7,0.0,6.0,1.0,16.7,0.38,0.06,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.09,-0.5,-0.5
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Lanzini,ar ARG,MF,West Ham,eng Premier League,25,1993,7.6,1.0,11.0,4.0,36.4,1.44,0.52,0.09,0.25,3.0,0.0,0.0,1.3,1.3,0.12,-0.3,-0.3
Gianluca Lapadula,it ITA,"FW,MF",Genoa,it Serie A,28,1990,4.5,1.0,24.0,5.0,20.8,5.35,1.11,0.04,0.2,1.0,0.0,0.0,2.8,2.8,0.12,-1.8,-1.8
Aymeric Laporte,fr FRA,DF,Manchester City,eng Premier League,24,1994,34.0,3.0,27.0,7.0,25.9,0.79,0.21,0.11,0.43,0.0,0.0,0.0,2.2,2.2,0.08,0.8,0.8
Danilo Larangeira,br BRA,DF,Bologna,it Serie A,34,1984,34.2,1.0,11.0,4.0,36.4,0.32,0.12,0.09,0.25,0.0,0.0,0.0,0.7,0.7,0.06,0.3,0.3
Johan Larsson,se SWE,DF,Guingamp,fr Ligue 1,28,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Lasagna,it ITA,FW,Udinese,it Serie A,25,1992,27.3,6.0,64.0,20.0,31.3,2.35,0.73,0.09,0.3,1.0,0.0,1.0,9.2,8.5,0.13,-3.2,-2.5
Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,24,1993,30.5,0.0,10.0,1.0,10.0,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
Paul Lasne,fr FRA,"MF,DF",Montpellier,fr Ligue 1,29,1989,19.9,2.0,24.0,8.0,33.3,1.21,0.4,0.08,0.25,0.0,0.0,0.0,1.2,1.2,0.05,0.8,0.8
Toni Lato,es ESP,DF,Valencia,es La Liga,20,1997,3.0,0.0,2.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.09,-0.2,-0.2
Danny Latza,de GER,MF,Mainz 05,de Bundesliga,28,1989,20.7,0.0,35.0,7.0,20.0,1.69,0.34,0.0,0.0,1.0,0.0,0.0,3.2,3.2,0.09,-3.2,-3.2
Alexandre Lauray,fr FRA,DF,Bordeaux,fr Ligue 1,21,1997,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armand Lauriente,fr FRA,FW,Rennes,fr Ligue 1,19,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,29,1989,10.2,0.0,2.0,1.0,50.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.09,-0.2,-0.2
Wesley Lautoa,nc NCL,"DF,MF",Dijon,fr Ligue 1,30,1987,33.6,0.0,11.0,1.0,9.1,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6
Diego Laxalt,uy URU,"DF,MF",Milan,it Serie A,25,1993,7.2,0.0,6.0,3.0,50.0,0.83,0.41,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.22,-1.1,-1.1
Miguel Layún,mx MEX,"MF,DF",Villarreal,es La Liga,30,1988,5.6,0.0,12.0,2.0,16.7,2.13,0.36,0.0,0.0,2.0,0.0,0.0,0.6,0.5,0.04,-0.6,-0.5
Valentino Lazaro,at AUT,"DF,MF",Hertha BSC,de Bundesliga,22,1996,30.5,3.0,21.0,8.0,38.1,0.69,0.26,0.14,0.38,3.0,0.0,0.0,2.1,2.1,0.1,0.9,0.9
Darko Lazović,rs SRB,"MF,DF",Genoa,it Serie A,27,1990,28.2,3.0,40.0,9.0,22.5,1.42,0.32,0.08,0.33,3.0,0.0,0.0,2.1,2.1,0.05,0.9,0.9
Manuel Lazzari,it ITA,"MF,DF",SPAL,it Serie A,24,1993,31.5,0.0,37.0,5.0,13.5,1.17,0.16,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.04,-1.6,-1.6
Mickaël Le Bihan,fr FRA,FW,Nice,fr Ligue 1,28,1990,2.3,1.0,4.0,2.0,50.0,1.76,0.88,0.0,0.0,0.0,1.0,1.0,1.4,0.6,0.15,-0.4,-0.6
Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,28,1989,25.0,0.0,4.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,21,1996,3.2,0.0,5.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
Damien Le Tallec,fr FRA,MF,Montpellier,fr Ligue 1,28,1990,31.2,3.0,30.0,13.0,43.3,0.96,0.42,0.1,0.23,0.0,0.0,0.0,3.1,3.1,0.1,-0.1,-0.1
James Lea Siliki,fr FRA,"MF,FW",Rennes,fr Ligue 1,22,1996,13.6,0.0,21.0,3.0,14.3,1.55,0.22,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.05,-1.0,-1.0
Rafael Leão,pt POR,FW,Lille,fr Ligue 1,19,1999,14.3,8.0,36.0,20.0,55.6,2.52,1.4,0.22,0.4,0.0,0.0,0.0,5.2,5.2,0.15,2.8,2.8
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathew Leckie,au AUS,"FW,MF",Hertha BSC,de Bundesliga,27,1991,10.5,2.0,21.0,8.0,38.1,2.01,0.77,0.1,0.25,0.0,0.0,0.0,2.5,2.5,0.12,-0.5,-0.5
Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,27,1991,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,25,1993,26.6,2.0,40.0,11.0,27.5,1.5,0.41,0.05,0.18,0.0,0.0,0.0,4.0,4.0,0.1,-2.0,-2.0
Jordan Lefort,fr FRA,"DF,MF",Amiens,fr Ligue 1,24,1993,20.0,0.0,10.0,1.0,10.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,26,1991,11.8,3.0,29.0,8.0,27.6,2.46,0.68,0.1,0.38,0.0,0.0,0.0,4.1,4.1,0.14,-1.1,-1.1
Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,1993,30.7,0.0,28.0,5.0,17.9,0.91,0.16,0.0,0.0,3.0,0.0,1.0,2.0,1.2,0.04,-2.0,-1.2
Lucas Leiva,br BRA,MF,Lazio,it Serie A,31,1987,22.1,0.0,15.0,2.0,13.3,0.68,0.09,0.0,0.0,1.0,0.0,0.0,0.7,0.7,0.04,-0.7,-0.7
Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,0.0,6.0,2.0,33.3,0.51,0.17,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4
Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Lemar,fr FRA,"MF,FW",Atlético Madrid,es La Liga,22,1995,20.2,2.0,26.0,11.0,42.3,1.29,0.54,0.08,0.18,1.0,0.0,0.0,2.7,2.7,0.1,-0.7,-0.7
Mario Lemina,ga GAB,MF,Southampton,eng Premier League,24,1993,17.9,1.0,27.0,4.0,14.8,1.51,0.22,0.04,0.25,0.0,0.0,0.0,1.2,1.2,0.04,-0.2,-0.2
Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,1.0,6.0,2.0,33.3,0.28,0.09,0.17,0.5,0.0,0.0,0.0,1.2,1.2,0.2,-0.2,-0.2
Aaron Lennon,eng ENG,"FW,MF",Burnley,eng Premier League,31,1987,13.5,1.0,4.0,2.0,50.0,0.3,0.15,0.25,0.5,0.0,0.0,0.0,0.4,0.4,0.11,0.6,0.6
Bernd Leno,de GER,GK,Arsenal,eng Premier League,26,1992,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro León,es ESP,"MF,FW",Eibar,es La Liga,31,1986,4.7,1.0,7.0,2.0,28.6,1.48,0.42,0.14,0.5,0.0,0.0,0.0,1.1,1.1,0.15,-0.1,-0.1
Sergio León,es ESP,"FW,MF",Betis,es La Liga,29,1989,7.1,0.0,13.0,2.0,15.4,1.83,0.28,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
Lukas Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,25,1993,14.4,0.0,12.0,3.0,25.0,0.83,0.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.08,-0.9,-0.9
Lukas Lerager,dk DEN,MF,Genoa,it Serie A,25,1993,12.5,1.0,16.0,5.0,31.3,1.28,0.4,0.06,0.2,0.0,0.0,0.0,1.1,1.1,0.07,-0.1,-0.1
Mehdi Léris,fr FRA,"MF,FW",Chievo,it Serie A,20,1998,17.9,0.0,29.0,6.0,20.7,1.62,0.34,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.05,-1.5,-1.5
Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,23,1994,27.8,2.0,33.0,8.0,24.2,1.19,0.29,0.06,0.25,0.0,0.0,0.0,1.1,1.1,0.03,0.9,0.9
Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,29,1988,32.9,22.0,138.0,49.0,35.5,4.2,1.49,0.14,0.39,5.0,3.0,4.0,28.6,25.5,0.19,-6.6,-6.5
Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,20,1997,16.0,4.0,30.0,12.0,40.0,1.87,0.75,0.13,0.33,0.0,0.0,0.0,4.2,4.2,0.14,-0.2,-0.2
Stephan Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,1984,10.4,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri Liénard,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,30,1988,14.3,0.0,23.0,7.0,30.4,1.6,0.49,0.0,0.0,5.0,0.0,0.0,1.1,1.1,0.05,-1.1,-1.1
Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,0.0,3.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.18,-0.5,-0.5
Lucas Lima,br BRA,"DF,FW",Nantes,fr Ligue 1,26,1991,27.7,0.0,21.0,3.0,14.3,0.76,0.11,0.0,0.0,5.0,0.0,0.0,0.9,0.9,0.04,-0.9,-0.9
Anthony Limbombe,be BEL,FW,Nantes,fr Ligue 1,24,1994,13.7,1.0,43.0,12.0,27.9,3.13,0.87,0.02,0.08,1.0,0.0,0.0,3.2,3.2,0.07,-2.2,-2.2
Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,1.0,7.0,1.0,14.3,0.24,0.03,0.14,1.0,0.0,0.0,0.0,0.6,0.6,0.09,0.4,0.4
Karol Linetty,pl POL,MF,Sampdoria,it Serie A,23,1995,27.9,3.0,35.0,14.0,40.0,1.26,0.5,0.09,0.21,0.0,0.0,0.0,2.7,2.7,0.08,0.3,0.3
Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,25,1992,18.5,4.0,31.0,12.0,38.7,1.68,0.65,0.1,0.25,0.0,1.0,1.0,5.0,4.2,0.14,-1.0,-1.2
Pol Lirola,es ESP,"DF,MF",Sassuolo,it Serie A,20,1997,33.1,2.0,16.0,3.0,18.8,0.48,0.09,0.13,0.67,0.0,0.0,0.0,0.9,0.9,0.05,1.1,1.1
Adem Ljajić,rs SRB,FW,Torino,it Serie A,26,1991,0.3,0.0,2.0,1.0,50.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,0.0,7.0,1.0,14.3,0.36,0.05,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3
Fernando Llorente,es ESP,FW,Tottenham,eng Premier League,33,1985,7.7,1.0,23.0,5.0,21.7,2.98,0.65,0.04,0.2,0.0,0.0,0.0,3.0,3.0,0.13,-2.0,-2.0
Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,23,1995,6.0,0.0,2.0,2.0,100.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,31,1986,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovani Lo Celso,ar ARG,MF,Paris S-G,fr Ligue 1,22,1996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovani Lo Celso,ar ARG,"MF,FW",Betis,es La Liga,22,1996,26.6,9.0,62.0,25.0,40.3,2.33,0.94,0.11,0.28,2.0,2.0,4.0,8.8,5.8,0.09,0.2,1.2
Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,23,1994,27.7,0.0,11.0,2.0,18.2,0.4,0.07,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.06,-0.7,-0.7
Jürgen Locadia,nl NED,"FW,MF",Brighton,eng Premier League,24,1993,13.7,2.0,26.0,9.0,34.6,1.89,0.66,0.08,0.22,1.0,0.0,0.0,3.1,3.1,0.12,-1.1,-1.1
Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,20,1998,20.5,2.0,31.0,7.0,22.6,1.51,0.34,0.06,0.29,0.0,0.0,0.0,2.3,2.3,0.07,-0.3,-0.3
Ruben Loftus-Cheek,eng ENG,"MF,FW",Chelsea,eng Premier League,22,1996,11.1,6.0,27.0,8.0,29.6,2.43,0.72,0.22,0.75,0.0,0.0,0.0,2.9,2.9,0.11,3.1,3.1
Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,17,2000,9.4,0.0,6.0,2.0,33.3,0.64,0.21,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,0.0,1.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1
Shane Long,ie IRL,"FW,MF",Southampton,eng Premier League,31,1987,14.1,5.0,30.0,9.0,30.0,2.12,0.64,0.17,0.56,0.0,0.0,0.0,4.6,4.6,0.17,0.4,0.4
Samuele Longo,it ITA,"FW,MF",Huesca,es La Liga,26,1992,6.2,1.0,12.0,6.0,50.0,1.94,0.97,0.08,0.17,0.0,0.0,0.0,2.3,2.3,0.19,-1.3,-1.3
Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,1997,7.6,1.0,8.0,2.0,25.0,1.05,0.26,0.13,0.5,0.0,0.0,0.0,0.4,0.4,0.05,0.6,0.6
Ademola Lookman,eng ENG,"FW,MF",Everton,eng Premier League,20,1997,6.9,0.0,12.0,3.0,25.0,1.75,0.44,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.1,-1.2,-1.2
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,27,1990,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rony Lopes,pt POR,"FW,MF",Monaco,fr Ligue 1,22,1995,20.5,2.0,53.0,23.0,43.4,2.58,1.12,0.04,0.09,6.0,0.0,0.0,5.0,5.0,0.1,-3.0,-3.0
Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,0.0,2.0,1.0,50.0,0.39,0.19,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
Alejandro López,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Cristian López,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,2.0,11.0,3.0,27.3,2.66,0.73,0.18,0.67,0.0,0.0,1.0,2.3,1.5,0.14,-0.3,0.5
David López,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,0.0,11.0,2.0,18.2,0.54,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.08,-0.9,-0.9
Diego López,es ESP,GK,Espanyol,es La Liga,36,1981,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,0.0,7.0,1.0,14.3,0.32,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.08,-0.5,-0.5
Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,0.0,1.0,1.0,100.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,-0.1,-0.1
Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,1.0,13.0,4.0,30.8,0.54,0.17,0.08,0.25,1.0,0.0,0.0,0.5,0.5,0.04,0.5,0.5
Pau López,es ESP,GK,Betis,es La Liga,23,1994,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto López,es ESP,MF,Real Sociedad,es La Liga,18,2000,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unai López,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,0.0,4.0,2.0,50.0,1.1,0.55,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.09,-0.4,-0.4
Jonas Lössl,dk DEN,GK,Huddersfield,eng Premier League,29,1989,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albert Lottin,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,16,2001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imran Louza,fr FRA,MF,Nantes,fr Ligue 1,19,1999,1.0,0.0,1.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1
