Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Completed,Passes Attempted,Pass Completion %,TotDist,PrgDist,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,xA,A-xA,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes
Renato Steffen,ch SUI,"FW,DF",Wolfsburg,de Bundesliga,26,1991,16.7,437.0,581.0,75.2,7975.0,2086.0,6.0,26.0,23.1,340.0,429.0,79.3,91.0,126.0,72.2,1.0,1.7,-0.7,14.0,35.0,24.0,8.0,61.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,1.2,81.0,95.0,85.3,1441.0,513.0,4.0,5.0,80.0,63.0,69.0,91.3,14.0,21.0,66.7,0.0,0.2,-0.2,1.0,10.0,0.0,0.0,13.0
Pascal Stenzel,de GER,DF,Freiburg,de Bundesliga,22,1996,16.1,718.0,884.0,81.2,17151.0,5421.0,7.0,19.0,36.8,454.0,514.0,88.3,257.0,351.0,73.2,2.0,1.4,0.6,16.0,48.0,21.0,12.0,114.0
Dale Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,27.6,1145.0,1369.0,83.6,25024.0,6533.0,10.0,32.0,31.3,793.0,899.0,88.2,342.0,438.0,78.1,1.0,0.8,0.2,21.0,140.0,11.0,0.0,126.0
Jack Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,599.0,793.0,75.5,12501.0,5043.0,7.0,14.0,50.0,418.0,491.0,85.1,174.0,288.0,60.4,0.0,0.1,-0.1,4.0,51.0,4.0,0.0,60.0
Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,23,1995,27.5,438.0,586.0,74.7,6417.0,984.0,25.0,58.0,43.1,369.0,451.0,81.8,44.0,77.0,57.1,2.0,1.4,0.6,27.0,23.0,12.0,3.0,28.0
Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,30.8,1099.0,1337.0,82.2,15362.0,3204.0,17.0,61.0,27.9,1026.0,1157.0,88.7,56.0,119.0,47.1,9.0,9.2,-0.2,58.0,22.0,52.0,5.0,100.0
Lars Stindl,de GER,"FW,MF",M'Gladbach,de Bundesliga,29,1988,16.8,602.0,732.0,82.2,10896.0,1788.0,11.0,30.0,36.7,455.0,541.0,84.1,136.0,161.0,84.5,1.0,2.9,-1.9,24.0,56.0,18.0,1.0,59.0
Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,23.5,1181.0,1420.0,83.2,25614.0,7556.0,12.0,31.0,38.7,787.0,887.0,88.7,382.0,502.0,76.1,7.0,6.0,1.0,54.0,148.0,36.0,7.0,203.0
John Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,1646.0,1741.0,94.5,33895.0,9566.0,8.0,10.0,80.0,1177.0,1223.0,96.2,461.0,508.0,90.7,0.0,0.2,-0.2,5.0,111.0,5.0,0.0,86.0
Thomas Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35.0,754.0,1081.0,69.8,23852.0,15667.0,8.0,10.0,80.0,339.0,348.0,97.4,407.0,723.0,56.3,0.0,0.0,0.0,1.0,20.0,1.0,0.0,1.0
Tobias Strobl,de GER,"MF,DF",M'Gladbach,de Bundesliga,28,1990,25.5,1346.0,1493.0,90.2,30809.0,8294.0,7.0,15.0,46.7,879.0,934.0,94.1,460.0,544.0,84.6,4.0,1.5,2.5,14.0,126.0,13.0,0.0,130.0
Kevin Strootman,nl NED,MF,Roma,it Serie A,28,1990,1.0,30.0,38.0,78.9,471.0,101.0,0.0,1.0,0.0,28.0,32.0,87.5,2.0,5.0,40.0,0.0,0.1,-0.1,1.0,2.0,1.0,0.0,2.0
Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,957.0,1190.0,80.4,16249.0,4685.0,7.0,32.0,21.9,795.0,921.0,86.3,155.0,237.0,65.4,5.0,1.3,3.7,20.0,92.0,14.0,1.0,109.0
Jens Stryger Larsen,dk DEN,"DF,MF",Udinese,it Serie A,27,1991,35.9,1262.0,1649.0,76.5,23430.0,11701.0,9.0,44.0,20.5,1011.0,1168.0,86.6,242.0,437.0,55.4,4.0,1.8,2.2,31.0,132.0,35.0,14.0,231.0
Cristhian Stuani,uy URU,FW,Girona,es La Liga,31,1986,30.3,352.0,501.0,70.3,5096.0,606.0,17.0,36.0,47.2,297.0,405.0,73.3,38.0,60.0,63.3,0.0,1.0,-1.0,14.0,19.0,5.0,0.0,19.0
Leo Štulac,si SVN,MF,Parma,it Serie A,23,1994,16.1,564.0,702.0,80.3,12112.0,3177.0,8.0,16.0,50.0,379.0,426.0,89.0,177.0,260.0,68.1,2.0,2.1,-0.1,22.0,41.0,5.0,1.0,64.0
Stefano Sturaro,it ITA,MF,Genoa,it Serie A,25,1993,2.4,43.0,72.0,59.7,775.0,299.0,1.0,6.0,16.7,34.0,50.0,68.0,8.0,16.0,50.0,0.0,0.2,-0.2,2.0,2.0,0.0,0.0,7.0
Daniel Sturridge,eng ENG,"FW,MF",Liverpool,eng Premier League,28,1989,5.7,148.0,188.0,78.7,2544.0,746.0,4.0,11.0,36.4,120.0,145.0,82.8,24.0,32.0,75.0,1.0,1.2,-0.2,8.0,13.0,11.0,0.0,31.0
Damián Suárez,uy URU,DF,Getafe,es La Liga,30,1988,36.0,1333.0,1966.0,67.8,28744.0,15942.0,11.0,57.0,19.3,971.0,1207.0,80.4,351.0,702.0,50.0,3.0,4.3,-1.3,62.0,126.0,52.0,21.0,443.0
Denis Suárez,es ESP,MF,Barcelona,es La Liga,24,1994,0.2,14.0,20.0,70.0,225.0,62.0,0.0,2.0,0.0,12.0,16.0,75.0,2.0,2.0,100.0,0.0,0.1,-0.1,1.0,0.0,2.0,1.0,2.0
Denis Suárez,es ESP,FW,Arsenal,eng Premier League,24,1994,0.8,32.0,35.0,91.4,444.0,69.0,2.0,3.0,66.7,26.0,28.0,92.9,4.0,4.0,100.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
Leonardo Suárez,ar ARG,"FW,MF",Valladolid,es La Liga,22,1996,5.7,114.0,149.0,76.5,1921.0,518.0,1.0,5.0,20.0,95.0,117.0,81.2,18.0,27.0,66.7,0.0,0.4,-0.4,3.0,15.0,4.0,0.0,17.0
Luis Suárez,uy URU,FW,Barcelona,es La Liga,31,1987,31.4,767.0,1025.0,74.8,12821.0,2315.0,25.0,81.0,30.9,603.0,756.0,79.8,139.0,188.0,73.9,6.0,6.5,-0.5,50.0,38.0,39.0,5.0,77.0
Mario Suárez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,11.4,454.0,558.0,81.4,8709.0,2588.0,9.0,15.0,60.0,346.0,399.0,86.7,99.0,144.0,68.8,0.0,0.6,-0.6,9.0,43.0,6.0,0.0,45.0
Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,222.0,295.0,75.3,3521.0,1471.0,5.0,15.0,33.3,184.0,215.0,85.6,33.0,65.0,50.8,0.0,0.4,-0.4,4.0,11.0,4.0,3.0,40.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,33,1984,12.6,209.0,315.0,66.3,7555.0,5131.0,1.0,1.0,100.0,70.0,71.0,98.6,138.0,243.0,56.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,960.0,1147.0,83.7,22647.0,6725.0,8.0,15.0,53.3,562.0,632.0,88.9,390.0,500.0,78.0,0.0,0.3,-0.3,5.0,40.0,3.0,0.0,46.0
Isaac Success,ng NGA,"FW,MF",Watford,eng Premier League,22,1996,11.7,262.0,369.0,71.0,4137.0,885.0,10.0,30.0,33.3,208.0,275.0,75.6,44.0,64.0,68.8,1.0,2.1,-1.1,19.0,14.0,22.0,4.0,35.0
Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,2371.0,2547.0,93.1,54476.0,16051.0,10.0,19.0,52.6,1464.0,1537.0,95.3,897.0,991.0,90.5,0.0,0.3,-0.3,6.0,222.0,11.0,0.0,150.0
Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,14.5,520.0,644.0,80.7,11230.0,3045.0,6.0,13.0,46.2,353.0,399.0,88.5,161.0,232.0,69.4,1.0,0.9,0.1,15.0,52.0,8.0,0.0,82.0
Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,16.0,725.0,839.0,86.4,13930.0,3962.0,10.0,18.0,55.6,543.0,604.0,89.9,172.0,217.0,79.3,0.0,0.7,-0.7,9.0,66.0,18.0,1.0,85.0
Sam Surridge,eng ENG,"FW,DF",Bournemouth,eng Premier League,20,1998,0.1,3.0,5.0,60.0,34.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.1,-0.1,1.0,0.0,0.0,0.0,0.0
Markel Susaeta,es ESP,FW,Athletic Club,es La Liga,30,1987,15.3,474.0,651.0,72.8,7638.0,2061.0,10.0,32.0,31.3,392.0,463.0,84.7,72.0,156.0,46.2,2.0,2.3,-0.3,33.0,27.0,22.0,8.0,59.0
Suso,es ESP,"FW,MF",Milan,it Serie A,24,1993,33.5,1327.0,1768.0,75.1,25249.0,8461.0,23.0,68.0,33.8,1023.0,1198.0,85.4,281.0,502.0,56.0,10.0,9.2,0.8,99.0,138.0,112.0,38.0,296.0
Markus Suttner,at AUT,"DF,MF",Düsseldorf,de Bundesliga,31,1987,5.4,175.0,260.0,67.3,4050.0,1591.0,0.0,1.0,0.0,115.0,138.0,83.3,60.0,121.0,49.6,1.0,0.8,0.2,8.0,12.0,5.0,3.0,28.0
Mattias Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,13.1,260.0,346.0,75.1,4484.0,1341.0,5.0,19.0,26.3,200.0,239.0,83.7,55.0,88.0,62.5,3.0,1.0,2.0,13.0,15.0,8.0,1.0,34.0
Sanasi Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,0.0,1.0,1.0,100.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,2.5,49.0,63.0,77.8,1354.0,875.0,0.0,0.0,0.0,21.0,21.0,100.0,28.0,42.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issiaga Sylla,gn GUI,"DF,MF",Toulouse,fr Ligue 1,24,1994,22.2,860.0,1134.0,75.8,14338.0,5694.0,13.0,47.0,27.7,717.0,867.0,82.7,130.0,220.0,59.1,0.0,1.2,-1.2,15.0,52.0,14.0,8.0,130.0
Moussa Sylla,fr FRA,"FW,MF",Monaco,fr Ligue 1,18,1999,8.5,114.0,176.0,64.8,1664.0,282.0,4.0,16.0,25.0,97.0,136.0,71.3,13.0,24.0,54.2,0.0,1.7,-1.7,14.0,2.0,2.0,0.0,9.0
Eddy Sylvestre,fr FRA,FW,Nice,fr Ligue 1,18,1999,3.0,87.0,109.0,79.8,1190.0,179.0,2.0,7.0,28.6,78.0,91.0,85.7,7.0,11.0,63.6,1.0,0.1,0.9,2.0,7.0,1.0,1.0,7.0
Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,18.1,298.0,411.0,72.5,4060.0,848.0,19.0,35.0,54.3,245.0,320.0,76.6,34.0,56.0,60.7,3.0,2.4,0.6,23.0,18.0,9.0,0.0,29.0
Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,28,1990,28.0,585.0,731.0,80.0,18815.0,10520.0,0.0,1.0,0.0,249.0,250.0,99.6,336.0,480.0,70.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
Alexander Sørloth,no NOR,"FW,MF",Crystal Palace,eng Premier League,22,1995,2.1,41.0,62.0,66.1,575.0,126.0,3.0,5.0,60.0,35.0,52.0,67.3,3.0,5.0,60.0,0.0,0.6,-0.6,3.0,2.0,1.0,0.0,5.0
Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2.0,53.0,68.0,77.9,1140.0,533.0,0.0,1.0,0.0,37.0,40.0,92.5,16.0,27.0,59.3,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0
Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,32.6,2217.0,2471.0,89.7,47170.0,11803.0,13.0,29.0,44.8,1517.0,1637.0,92.7,687.0,805.0,85.3,1.0,0.8,0.2,8.0,195.0,9.0,1.0,141.0
Flavien Tait,fr FRA,"MF,FW",Angers,fr Ligue 1,25,1993,33.2,1139.0,1560.0,73.0,19591.0,6723.0,10.0,49.0,20.4,925.0,1129.0,81.9,204.0,382.0,53.4,7.0,7.1,-0.1,73.0,102.0,46.0,13.0,210.0
Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,32.7,1659.0,1868.0,88.8,29625.0,6366.0,24.0,54.0,44.4,1330.0,1432.0,92.9,305.0,382.0,79.8,3.0,1.7,1.3,26.0,124.0,14.0,3.0,124.0
Strahinja Tanasijević,rs SRB,DF,Chievo,it Serie A,21,1997,0.2,13.0,14.0,92.9,272.0,98.0,0.0,0.0,0.0,11.0,11.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Matt Targett,eng ENG,"DF,MF",Southampton,eng Premier League,22,1995,13.2,456.0,688.0,66.3,8192.0,4023.0,7.0,28.0,25.0,359.0,467.0,76.9,90.0,193.0,46.6,3.0,2.5,0.5,22.0,34.0,14.0,8.0,107.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,22,1996,15.9,392.0,525.0,74.7,8235.0,3022.0,5.0,17.0,29.4,280.0,332.0,84.3,107.0,176.0,60.8,0.0,0.0,0.0,1.0,22.0,3.0,1.0,35.0
James Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,34.3,790.0,1117.0,70.7,19562.0,7659.0,4.0,15.0,26.7,487.0,611.0,79.7,299.0,491.0,60.9,1.0,0.3,0.7,6.0,91.0,13.0,0.0,102.0
Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,26.6,580.0,828.0,70.0,19646.0,13847.0,0.0,1.0,0.0,240.0,244.0,98.4,340.0,583.0,58.3,0.0,0.2,-0.2,1.0,3.0,1.0,1.0,1.0
Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,31.2,450.0,731.0,61.6,6464.0,1306.0,14.0,48.0,29.2,389.0,598.0,65.1,47.0,85.0,55.3,4.0,2.3,1.7,22.0,25.0,13.0,2.0,46.0
Júnior Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,2.0,174.0,198.0,87.9,2918.0,1044.0,2.0,5.0,40.0,151.0,164.0,92.1,21.0,29.0,72.4,0.0,0.2,-0.2,2.0,16.0,6.0,1.0,24.0
Taleb Tawatha,il ISR,"DF,FW",Eint Frankfurt,de Bundesliga,26,1992,1.4,29.0,48.0,60.4,586.0,333.0,0.0,2.0,0.0,22.0,32.0,68.8,7.0,14.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0
Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,36.0,1224.0,1707.0,71.7,22327.0,9588.0,8.0,60.0,13.3,971.0,1156.0,84.0,245.0,491.0,49.9,1.0,1.1,-0.1,12.0,66.0,22.0,13.0,163.0
Malik Tchokounté,fr FRA,"FW,MF",Caen,fr Ligue 1,29,1988,16.4,310.0,461.0,67.2,4488.0,767.0,12.0,30.0,40.0,264.0,365.0,72.3,34.0,66.0,51.5,2.0,0.5,1.5,7.0,17.0,2.0,0.0,19.0
Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,7.8,219.0,277.0,79.1,3882.0,1202.0,3.0,9.0,33.3,179.0,213.0,84.0,37.0,55.0,67.3,0.0,0.5,-0.5,4.0,16.0,2.0,0.0,22.0
Georg Teigl,at AUT,"MF,FW",Augsburg,de Bundesliga,27,1991,3.3,44.0,66.0,66.7,717.0,266.0,3.0,9.0,33.3,35.0,47.0,74.5,6.0,10.0,60.0,0.0,0.1,-0.1,2.0,3.0,2.0,0.0,4.0
Cristian Tello,es ESP,"DF,MF",Betis,es La Liga,26,1991,17.5,785.0,935.0,84.0,13467.0,3339.0,9.0,31.0,29.0,647.0,738.0,87.7,129.0,166.0,77.7,6.0,2.7,3.3,25.0,39.0,23.0,7.0,77.0
Łukasz Teodorczyk,pl POL,"FW,MF",Udinese,it Serie A,27,1991,4.4,54.0,87.0,62.1,882.0,157.0,1.0,11.0,9.1,45.0,61.0,73.8,8.0,15.0,53.3,0.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0
Hidde ter Avest,nl NED,"DF,MF",Udinese,it Serie A,21,1997,10.8,366.0,500.0,73.2,6218.0,2494.0,5.0,21.0,23.8,307.0,367.0,83.7,54.0,112.0,48.2,1.0,0.9,0.1,11.0,17.0,8.0,4.0,66.0
Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35.0,911.0,1060.0,85.9,24793.0,14973.0,4.0,4.0,100.0,474.0,476.0,99.6,433.0,580.0,74.7,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2.0,45.0,66.0,68.2,1178.0,634.0,0.0,0.0,0.0,25.0,26.0,96.2,20.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8.0,184.0,230.0,80.0,5367.0,3205.0,0.0,0.0,0.0,94.0,94.0,100.0,90.0,136.0,66.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Marco Terrazzino,de GER,"FW,MF",Freiburg,de Bundesliga,27,1991,5.7,159.0,219.0,72.6,2434.0,690.0,5.0,13.0,38.5,131.0,168.0,78.0,23.0,38.0,60.5,0.0,0.6,-0.6,11.0,12.0,6.0,1.0,23.0
Martin Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,16.5,449.0,547.0,82.1,6768.0,1907.0,7.0,16.0,43.8,391.0,453.0,86.3,51.0,78.0,65.4,0.0,3.4,-3.4,27.0,32.0,21.0,3.0,67.0
Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,11.6,634.0,781.0,81.2,12093.0,4326.0,6.0,21.0,28.6,476.0,543.0,87.7,152.0,217.0,70.0,3.0,1.8,1.2,21.0,54.0,19.0,11.0,106.0
Cedric Teuchert,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.8,10.0,14.0,71.4,140.0,9.0,0.0,0.0,0.0,9.0,13.0,69.2,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,25,1993,29.0,921.0,1249.0,73.7,14933.0,4295.0,16.0,64.0,25.0,763.0,898.0,85.0,142.0,287.0,49.5,8.0,4.8,3.2,45.0,77.0,43.0,13.0,131.0
Cyril Théréau,fr FRA,FW,Fiorentina,it Serie A,35,1983,0.3,10.0,10.0,100.0,155.0,6.0,0.0,0.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cyril Théréau,fr FRA,"FW,MF",Cagliari,it Serie A,35,1983,1.5,46.0,62.0,74.2,601.0,80.0,1.0,2.0,50.0,41.0,55.0,74.5,4.0,5.0,80.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
Sada Thioub,sn SEN,"FW,MF",Nîmes,fr Ligue 1,23,1995,27.5,725.0,988.0,73.4,11246.0,3712.0,13.0,51.0,25.5,619.0,774.0,80.0,93.0,163.0,57.1,5.0,3.5,1.5,42.0,62.0,41.0,16.0,113.0
Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,26.6,1041.0,1214.0,85.7,23371.0,9267.0,12.0,19.0,63.2,671.0,727.0,92.3,358.0,468.0,76.5,1.0,0.2,0.8,7.0,52.0,1.0,0.0,58.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,24,1993,27.5,908.0,1192.0,76.2,15205.0,3214.0,22.0,64.0,34.4,727.0,894.0,81.3,159.0,234.0,67.9,8.0,3.4,4.6,42.0,45.0,33.0,7.0,89.0
Erik Thommy,de GER,"MF,FW",Stuttgart,de Bundesliga,23,1994,8.8,233.0,321.0,72.6,3863.0,1169.0,5.0,22.0,22.7,189.0,228.0,82.9,39.0,71.0,54.9,1.0,1.5,-0.5,19.0,16.0,7.0,3.0,34.0
Marcus Thuram,fr FRA,"FW,MF",Guingamp,fr Ligue 1,20,1997,28.6,609.0,851.0,71.6,8622.0,2327.0,14.0,36.0,38.9,554.0,720.0,76.9,41.0,95.0,43.2,1.0,3.2,-2.2,32.0,38.0,22.0,6.0,71.0
Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,12.1,542.0,645.0,84.0,10283.0,2343.0,11.0,32.0,34.4,402.0,451.0,89.1,129.0,162.0,79.6,4.0,2.5,1.5,19.0,65.0,13.0,3.0,71.0
Youri Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,18.7,752.0,978.0,76.9,15310.0,4904.0,6.0,23.0,26.1,544.0,639.0,85.1,202.0,316.0,63.9,1.0,1.6,-0.6,20.0,80.0,16.0,3.0,142.0
Timothy Tillman,de GER,"FW,MF",Nürnberg,de Bundesliga,19,1999,2.3,43.0,53.0,81.1,708.0,230.0,1.0,3.0,33.3,36.0,39.0,92.3,6.0,11.0,54.5,0.0,0.4,-0.4,3.0,4.0,2.0,0.0,6.0
Cheick Timite,ci CIV,"FW,MF",Amiens,fr Ligue 1,20,1997,16.2,265.0,352.0,75.3,3762.0,690.0,10.0,23.0,43.5,225.0,264.0,85.2,30.0,65.0,46.2,1.0,1.1,-0.1,14.0,16.0,8.0,2.0,19.0
David Timor,es ESP,"MF,FW",Girona,es La Liga,28,1989,1.8,72.0,92.0,78.3,1520.0,330.0,0.0,0.0,0.0,52.0,61.0,85.2,20.0,31.0,64.5,0.0,0.1,-0.1,2.0,4.0,2.0,0.0,4.0
George Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1.0,39.0,50.0,78.0,943.0,428.0,1.0,2.0,50.0,22.0,26.0,84.6,16.0,22.0,72.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,9.8,473.0,599.0,79.0,12425.0,3383.0,5.0,10.0,50.0,253.0,307.0,82.4,215.0,282.0,76.2,0.0,0.1,-0.1,1.0,47.0,2.0,1.0,47.0
Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,12.2,481.0,617.0,78.0,7927.0,3627.0,2.0,15.0,13.3,423.0,493.0,85.8,56.0,109.0,51.4,0.0,0.1,-0.1,6.0,39.0,4.0,2.0,82.0
Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,1.7,108.0,116.0,93.1,1856.0,607.0,1.0,1.0,100.0,94.0,96.0,97.9,13.0,19.0,68.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0
Jean-Clair Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,9.3,363.0,436.0,83.3,7690.0,1867.0,13.0,17.0,76.5,227.0,264.0,86.0,123.0,155.0,79.4,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0
Karl Toko Ekambi,cm CMR,FW,Villarreal,es La Liga,25,1992,23.8,380.0,520.0,73.1,6158.0,995.0,6.0,27.0,22.2,321.0,407.0,78.9,53.0,86.0,61.6,1.0,1.7,-0.7,21.0,17.0,14.0,6.0,33.0
Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,0.6,33.0,39.0,84.6,574.0,112.0,0.0,0.0,0.0,27.0,30.0,90.0,6.0,9.0,66.7,0.0,0.1,-0.1,2.0,4.0,0.0,0.0,5.0
Rafael Tolói,br BRA,DF,Atalanta,it Serie A,27,1990,19.4,1061.0,1252.0,84.7,21825.0,7168.0,6.0,26.0,23.1,776.0,857.0,90.5,279.0,369.0,75.6,3.0,2.0,1.0,11.0,73.0,11.0,0.0,109.0
Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,31.3,402.0,501.0,80.2,7188.0,1100.0,10.0,27.0,37.0,315.0,361.0,87.3,77.0,113.0,68.1,1.0,1.8,-0.8,20.0,32.0,11.0,0.0,37.0
James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,28.4,915.0,1089.0,84.0,21711.0,6868.0,9.0,16.0,56.3,529.0,581.0,91.0,377.0,492.0,76.6,1.0,0.9,0.1,6.0,62.0,1.0,0.0,51.0
Nenad Tomović,rs SRB,DF,Chievo,it Serie A,30,1987,8.2,317.0,391.0,81.1,5869.0,2441.0,2.0,12.0,16.7,258.0,291.0,88.7,57.0,88.0,64.8,0.0,0.1,-0.1,3.0,16.0,2.0,2.0,40.0
Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,18.4,1072.0,1212.0,88.4,20897.0,7518.0,25.0,36.0,69.4,803.0,866.0,92.7,244.0,310.0,78.7,0.0,0.0,0.0,1.0,63.0,4.0,0.0,94.0
Toño,es ESP,"DF,MF",Levante,es La Liga,28,1989,19.6,657.0,885.0,74.2,10374.0,5197.0,6.0,35.0,17.1,581.0,686.0,84.7,70.0,164.0,42.7,2.0,1.5,0.5,17.0,53.0,20.0,4.0,121.0
Ömer Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,2.6,178.0,182.0,97.8,3313.0,814.0,0.0,0.0,0.0,143.0,145.0,98.6,35.0,37.0,94.6,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0
Lucas Torreira,uy URU,MF,Arsenal,eng Premier League,22,1996,26.5,1420.0,1623.0,87.5,26416.0,6358.0,24.0,44.0,54.5,1107.0,1215.0,91.1,289.0,364.0,79.4,2.0,1.3,0.7,16.0,104.0,18.0,1.0,137.0
Daniel Torres,co COL,MF,Alavés,es La Liga,28,1989,0.8,14.0,16.0,87.5,217.0,59.0,0.0,1.0,0.0,13.0,13.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferrán Torres,es ESP,"MF,FW",Valencia,es La Liga,18,2000,9.4,245.0,338.0,72.5,3910.0,1238.0,7.0,19.0,36.8,202.0,254.0,79.5,36.0,65.0,55.4,1.0,1.5,-0.5,12.0,10.0,20.0,7.0,36.0
