Event,Minute,Second,Player,Team,Outcome,x,y,endX,endY,passtype
Aerial,20,21,33403,24,Unsuccessful,74.5,37.4,,,OpenPlay
Clearance,20,22,30051,13,Successful,26.1,62.0,19.7,62.1,OpenPlay
Clearance,20,23,23072,13,Successful,19.7,62.1,31.7,40,OpenPlay
Pass,20,23,80464,24,Successful,72.1,65.8,72,57.8,OpenPlay
Pass,20,24,101017,24,Successful,72.0,57.8,70.3,77.2,OpenPlay
Pass,20,30,67491,24,Successful,70.9,49.7,72,32.1,OpenPlay
Pass,20,32,26720,24,Successful,74.3,31.8,93.2,25.2,OpenPlay
Pass,20,34,12779,24,Successful,93.0,18.3,92.7,4.4,OpenPlay
Pass,20,36,6434,24,Successful,92.7,4.4,86.8,12.5,OpenPlay
Pass,20,39,12779,24,Successful,84.6,13.4,73.7,20.9,OpenPlay
Pass,20,41,26720,24,Unsuccessful,73.6,25.5,91.8,57.8,OpenPlay
Punch,20,43,6775,13,Successful,10.3,40.6,,,OpenPlay
MissedShots,20,44,79967,24,Successful,90.6,70.0,,,OpenPlay
Error,20,44,6775,13,Successful,10.3,40.8,,,OpenPlay
Pass,21,13,6775,13,Successful,5.0,40.9,57.4,25.9,OpenPlay
Aerial,21,17,24444,13,Successful,58.9,24.1,,,OpenPlay
Aerial,21,17,8137,24,Unsuccessful,41.1,75.9,,,OpenPlay
Pass,21,18,24444,13,Unsuccessful,57.4,25.9,57.2,50.3,OpenPlay
BallRecovery,21,20,26720,24,Successful,42.1,48.1,,,OpenPlay
Pass,21,21,26720,24,Successful,41.7,38.2,46.6,12.6,OpenPlay
Pass,21,26,6434,24,Successful,72.4,6.4,76,21.6,OpenPlay
Pass,21,31,12779,24,Successful,75.9,25.6,78.3,38.2,OpenPlay
Pass,21,32,67491,24,Unsuccessful,78.5,38.2,99.2,28.5,OpenPlay
KeeperPickup,21,45,6775,13,Successful,12.0,48.2,,,OpenPlay
Pass,21,53,6775,13,Unsuccessful,15.2,48.5,68.2,82,OpenPlay
Aerial,21,55,24444,13,Unsuccessful,68.2,82.0,,,OpenPlay
Aerial,21,55,99901,24,Successful,30.8,19.0,,,OpenPlay
Clearance,21,56,99901,24,Successful,29.9,20.1,30.5,20.1,OpenPlay
BallTouch,21,57,24444,13,Successful,68.2,82.0,,,OpenPlay
BallRecovery,21,58,26720,24,Successful,30.3,33.9,,,OpenPlay
Pass,21,58,26720,24,Successful,30.3,33.9,9.4,46,OpenPlay
Pass,22,1,28746,24,Unsuccessful,9.4,46.0,56.1,57.3,OpenPlay
Aerial,22,5,6292,13,Successful,43.6,41.1,,,OpenPlay
Aerial,22,5,33403,24,Unsuccessful,56.1,57.3,,,OpenPlay
Pass,22,5,6292,13,Unsuccessful,43.2,39.5,48.7,40.3,OpenPlay
Pass,22,6,80464,24,Unsuccessful,51.5,57.9,64.6,47.2,OpenPlay
BallRecovery,22,8,30051,13,Successful,36.0,50.7,,,OpenPlay
Pass,22,8,30051,13,Unsuccessful,36.0,50.7,57.4,66.4,OpenPlay
Pass,22,11,99901,24,Unsuccessful,46.1,37.1,100,6.1,OpenPlay
Pass,22,41,6775,13,Unsuccessful,4.9,58.5,65.7,71.1,OpenPlay
Pass,22,45,26720,24,Unsuccessful,35.6,22.1,43.4,13.2,OpenPlay
Pass,22,47,23072,13,Successful,57.1,85.7,60.1,70.2,OpenPlay
Pass,22,48,6321,13,Unsuccessful,60.1,70.2,76.1,93.2,OpenPlay
